image = 00259; scale_factor = 0.76538; x =  655; y = 786; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  318; y = 795; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  371; y = 636; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  371; y = 689; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  371; y = 742; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  371; y = 795; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  424; y = 583; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  424; y = 636; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  424; y = 689; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  424; y = 742; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  424; y = 795; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  477; y = 530; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  477; y = 583; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  477; y = 636; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  477; y = 689; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  477; y = 742; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  477; y = 795; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  530; y = 530; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  530; y = 583; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  530; y = 636; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  530; y = 689; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  530; y = 742; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  530; y = 795; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =   53; y = 795; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  583; y = 530; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  583; y = 583; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  583; y = 636; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  583; y = 689; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  583; y = 742; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  583; y = 795; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  636; y = 477; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  636; y = 530; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  636; y = 583; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  636; y = 636; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  636; y = 689; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  636; y = 742; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  636; y = 795; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  689; y = 477; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  689; y = 530; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  689; y = 583; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  689; y = 636; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  689; y = 689; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  689; y = 742; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  689; y = 795; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  742; y = 424; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  742; y = 477; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  742; y = 530; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  742; y = 583; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  742; y = 636; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  742; y = 689; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  742; y = 742; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  742; y = 795; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  795; y = 424; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  795; y = 477; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  795; y = 530; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  795; y = 583; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  795; y = 636; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  795; y = 689; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  795; y = 742; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  795; y = 795; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  848; y = 477; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  848; y = 530; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  848; y = 583; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  848; y = 636; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  848; y = 689; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  848; y = 742; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  848; y = 795; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  901; y = 636; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00263; scale_factor = 1.87460; x =  901; y = 795; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 0.76538; x =  655; y = 786; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 0.76538; x =  786; y = 786; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.19782; x =  581; y = 747; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.19782; x =  664; y = 664; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.19782; x =  664; y = 747; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.19782; x =  747; y = 581; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.19782; x =  747; y = 664; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.19782; x =  747; y = 747; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  530; y = 689; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  530; y = 742; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  583; y = 636; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  583; y = 689; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  583; y = 742; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  583; y = 795; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  636; y = 636; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  636; y = 689; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  636; y = 742; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  636; y = 795; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  689; y = 583; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  689; y = 636; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  689; y = 689; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  689; y = 742; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  689; y = 795; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  742; y = 583; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  742; y = 636; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  742; y = 689; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  742; y = 742; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  742; y = 795; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  743; y = 319; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  795; y = 530; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  795; y = 583; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  795; y = 636; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  795; y = 689; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  795; y = 742; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  795; y = 795; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  848; y = 795; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00264; scale_factor = 1.87460; x =  888; y = 720; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00265; scale_factor = 0.76538; x =  262; y = 786; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00265; scale_factor = 0.76538; x =  360; y = 537; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00265; scale_factor = 0.76538; x =  393; y = 786; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00265; scale_factor = 1.19782; x =  332; y = 664; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00265; scale_factor = 1.19782; x =  332; y = 747; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00265; scale_factor = 1.19782; x =  415; y = 664; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00265; scale_factor = 1.19782; x =  415; y = 747; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00265; scale_factor = 1.19782; x =  498; y = 581; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00265; scale_factor = 1.19782; x =  498; y = 664; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00265; scale_factor = 1.19782; x =  498; y = 747; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00265; scale_factor = 1.19782; x =  581; y = 581; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00265; scale_factor = 1.19782; x =  664; y = 581; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00265; scale_factor = 1.19782; x =   71; y = 581; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00265; scale_factor = 1.87460; x =  106; y = 742; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00265; scale_factor = 1.87460; x =  106; y = 795; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00265; scale_factor = 1.87460; x =  159; y = 742; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00265; scale_factor = 1.87460; x =  159; y = 795; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00265; scale_factor = 1.87460; x =  212; y = 742; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00265; scale_factor = 1.87460; x =  212; y = 795; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00265; scale_factor = 1.87460; x =  265; y = 689; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00265; scale_factor = 1.87460; x =  265; y = 742; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00265; scale_factor = 1.87460; x =  265; y = 795; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00265; scale_factor = 1.87460; x =  318; y = 636; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
