p = 0.168000; confidence = 0.440000; image = 0; scale_factor = 0.979780; x = 959; y = 294
p = 0.325500; confidence = 0.540000; image = 26; scale_factor = 1.410880; x = 858; y = 268
p = 0.171200; confidence = 0.510000; image = 26; scale_factor = 1.410880; x = 869; y = 385
p = 0.114800; confidence = 0.500000; image = 26; scale_factor = 1.410880; x = 1293; y = 397
p = 0.129700; confidence = 0.550000; image = 26; scale_factor = 1.693050; x = 976; y = 197
p = 0.325000; confidence = 0.510000; image = 26; scale_factor = 1.693050; x = 327; y = 292
p = 0.185700; confidence = 0.510000; image = 26; scale_factor = 1.693050; x = 982; y = 399
p = 0.189500; confidence = 0.500000; image = 26; scale_factor = 2.031660; x = 826; y = 260
p = 0.120200; confidence = 0.400000; image = 27; scale_factor = 0.680400; x = 1172; y = 249
p = 0.130300; confidence = 0.460000; image = 27; scale_factor = 0.816480; x = 1171; y = 253
p = 0.229000; confidence = 0.520000; image = 29; scale_factor = 0.979780; x = 1251; y = 349
p = 0.525900; confidence = 0.620000; image = 29; scale_factor = 1.175730; x = 1246; y = 430
p = 0.525900; confidence = 0.610000; image = 29; scale_factor = 1.175730; x = 1248; y = 429
p = 0.169800; confidence = 0.510000; image = 29; scale_factor = 1.410880; x = 1205; y = 397
p = 0.383000; confidence = 0.640000; image = 29; scale_factor = 1.410880; x = 1244; y = 430
p = 0.961000; confidence = 0.840000; image = 30; scale_factor = 0.472500; x = 1255; y = 453
p = 0.958300; confidence = 0.770000; image = 30; scale_factor = 0.472500; x = 1242; y = 457
p = 0.961000; confidence = 0.830000; image = 30; scale_factor = 0.472500; x = 1259; y = 453
p = 0.583900; confidence = 0.640000; image = 30; scale_factor = 0.567000; x = 1253; y = 438
p = 0.968300; confidence = 0.740000; image = 30; scale_factor = 0.567000; x = 1246; y = 464
p = 0.610600; confidence = 0.650000; image = 30; scale_factor = 0.680400; x = 1252; y = 468
p = 0.610600; confidence = 0.620000; image = 30; scale_factor = 0.680400; x = 1239; y = 466
p = 0.610600; confidence = 0.620000; image = 30; scale_factor = 0.680400; x = 1245; y = 466
p = 0.254600; confidence = 0.560000; image = 30; scale_factor = 2.031660; x = 360; y = 268
p = 0.254600; confidence = 0.560000; image = 30; scale_factor = 2.031660; x = 360; y = 268
p = 0.173900; confidence = 0.410000; image = 31; scale_factor = 0.680400; x = 541; y = 264
p = 0.181000; confidence = 0.400000; image = 31; scale_factor = 0.816480; x = 283; y = 291
p = 0.901400; confidence = 0.700000; image = 31; scale_factor = 0.816480; x = 814; y = 304
p = 0.963600; confidence = 0.690000; image = 31; scale_factor = 0.816480; x = 819; y = 303
p = 0.995000; confidence = 0.710000; image = 31; scale_factor = 0.816480; x = 815; y = 302
p = 0.901400; confidence = 0.690000; image = 31; scale_factor = 0.816480; x = 814; y = 305
p = 0.998000; confidence = 0.880000; image = 31; scale_factor = 0.979780; x = 816; y = 304
p = 0.463000; confidence = 0.530000; image = 31; scale_factor = 1.175730; x = 817; y = 300
p = 0.229600; confidence = 0.500000; image = 31; scale_factor = 1.175730; x = 813; y = 299
p = 0.463000; confidence = 0.540000; image = 31; scale_factor = 1.175730; x = 821; y = 311
p = 0.188000; confidence = 0.510000; image = 31; scale_factor = 2.031660; x = 1144; y = 310
p = 0.409500; confidence = 0.610000; image = 32; scale_factor = 0.567000; x = 122; y = 393
p = 0.947600; confidence = 0.810000; image = 32; scale_factor = 0.680400; x = 128; y = 395
p = 0.459600; confidence = 0.650000; image = 32; scale_factor = 0.816480; x = 132; y = 398
p = 0.459600; confidence = 0.610000; image = 32; scale_factor = 0.816480; x = 130; y = 390
p = 0.182200; confidence = 0.400000; image = 33; scale_factor = 0.680400; x = 1004; y = 308
p = 0.196500; confidence = 0.410000; image = 33; scale_factor = 0.816480; x = 997; y = 307
p = 0.129600; confidence = 0.400000; image = 33; scale_factor = 1.175730; x = 463; y = 262
p = 0.179100; confidence = 0.510000; image = 33; scale_factor = 1.410880; x = 975; y = 177
p = 0.128900; confidence = 0.520000; image = 33; scale_factor = 1.693050; x = 609; y = 276
p = 0.128900; confidence = 0.530000; image = 33; scale_factor = 1.693050; x = 608; y = 276
p = 0.956200; confidence = 0.710000; image = 34; scale_factor = 0.567000; x = 550; y = 403
p = 0.500800; confidence = 0.690000; image = 34; scale_factor = 0.567000; x = 559; y = 409
p = 0.963200; confidence = 0.890000; image = 34; scale_factor = 0.680400; x = 545; y = 408
p = 1.000000; confidence = 0.910000; image = 34; scale_factor = 0.680400; x = 548; y = 408
p = 0.966300; confidence = 0.840000; image = 34; scale_factor = 0.816480; x = 552; y = 402
p = 0.991100; confidence = 0.760000; image = 34; scale_factor = 0.816480; x = 553; y = 398
p = 0.105100; confidence = 0.550000; image = 34; scale_factor = 0.816480; x = 1076; y = 585
p = 0.175200; confidence = 0.600000; image = 34; scale_factor = 0.979780; x = 555; y = 398
p = 0.504000; confidence = 0.620000; image = 34; scale_factor = 0.979780; x = 558; y = 400
p = 0.158500; confidence = 0.470000; image = 35; scale_factor = 0.567000; x = 543; y = 301
p = 0.318300; confidence = 0.510000; image = 35; scale_factor = 0.567000; x = 843; y = 365
p = 0.995600; confidence = 0.710000; image = 35; scale_factor = 0.680400; x = 844; y = 358
p = 0.120200; confidence = 0.410000; image = 35; scale_factor = 0.680400; x = 1200; y = 269
p = 0.189800; confidence = 0.500000; image = 35; scale_factor = 0.680400; x = 557; y = 355
p = 0.911600; confidence = 0.700000; image = 35; scale_factor = 0.680400; x = 841; y = 361
p = 0.995600; confidence = 0.710000; image = 35; scale_factor = 0.680400; x = 847; y = 360
p = 0.130300; confidence = 0.410000; image = 35; scale_factor = 0.816480; x = 1192; y = 264
p = 0.204500; confidence = 0.510000; image = 35; scale_factor = 0.816480; x = 553; y = 353
p = 0.204500; confidence = 0.500000; image = 35; scale_factor = 0.816480; x = 555; y = 353
p = 0.918800; confidence = 0.670000; image = 35; scale_factor = 0.816480; x = 849; y = 359
p = 0.364100; confidence = 0.600000; image = 35; scale_factor = 0.816480; x = 852; y = 354
p = 0.130300; confidence = 0.460000; image = 35; scale_factor = 0.816480; x = 1196; y = 269
p = 0.130300; confidence = 0.470000; image = 35; scale_factor = 0.816480; x = 1197; y = 269
p = 0.918800; confidence = 0.630000; image = 35; scale_factor = 0.816480; x = 845; y = 363
p = 0.110100; confidence = 0.440000; image = 35; scale_factor = 0.979780; x = 1195; y = 269
p = 0.321100; confidence = 0.530000; image = 35; scale_factor = 0.979780; x = 837; y = 352
p = 0.110100; confidence = 0.420000; image = 35; scale_factor = 0.979780; x = 1195; y = 270
p = 0.110100; confidence = 0.420000; image = 35; scale_factor = 0.979780; x = 1198; y = 272
p = 0.321100; confidence = 0.550000; image = 35; scale_factor = 0.979780; x = 836; y = 352
p = 0.179100; confidence = 0.500000; image = 35; scale_factor = 1.410880; x = 1045; y = 208
p = 0.179100; confidence = 0.500000; image = 35; scale_factor = 1.410880; x = 1044; y = 205
p = 0.117900; confidence = 0.550000; image = 35; scale_factor = 1.410880; x = 1186; y = 197
p = 0.179100; confidence = 0.550000; image = 35; scale_factor = 1.410880; x = 1054; y = 232
p = 0.232600; confidence = 0.520000; image = 35; scale_factor = 1.410880; x = 1313; y = 251
p = 0.283200; confidence = 0.540000; image = 35; scale_factor = 1.693050; x = 247; y = 299
p = 0.185700; confidence = 0.520000; image = 35; scale_factor = 1.693050; x = 1077; y = 344
p = 0.136200; confidence = 0.400000; image = 36; scale_factor = 1.175730; x = 1040; y = 281
p = 0.250200; confidence = 0.510000; image = 36; scale_factor = 1.410880; x = 1039; y = 360
p = 0.732600; confidence = 0.700000; image = 38; scale_factor = 0.816480; x = 931; y = 411
p = 0.732600; confidence = 0.680000; image = 38; scale_factor = 0.816480; x = 933; y = 409
p = 0.983500; confidence = 0.750000; image = 38; scale_factor = 0.816480; x = 929; y = 407
p = 0.102700; confidence = 0.600000; image = 38; scale_factor = 0.979780; x = 926; y = 411
p = 0.693500; confidence = 0.670000; image = 38; scale_factor = 0.979780; x = 936; y = 411
p = 0.118900; confidence = 0.510000; image = 38; scale_factor = 1.410880; x = 939; y = 165
p = 0.189500; confidence = 0.540000; image = 38; scale_factor = 2.031660; x = 847; y = 294
p = 0.330200; confidence = 0.510000; image = 39; scale_factor = 0.567000; x = 1006; y = 205
p = 0.330200; confidence = 0.510000; image = 39; scale_factor = 0.567000; x = 1003; y = 211
p = 0.179100; confidence = 0.500000; image = 39; scale_factor = 1.410880; x = 1051; y = 222
p = 0.948400; confidence = 0.860000; image = 40; scale_factor = 0.393750; x = 1139; y = 414
p = 1.000000; confidence = 0.900000; image = 40; scale_factor = 0.393750; x = 1140; y = 409
p = 1.000000; confidence = 0.950000; image = 40; scale_factor = 0.472500; x = 1143; y = 412
p = 1.000000; confidence = 0.920000; image = 40; scale_factor = 0.472500; x = 1147; y = 415
p = 1.000000; confidence = 0.950000; image = 40; scale_factor = 0.472500; x = 1143; y = 409
p = 1.000000; confidence = 0.910000; image = 40; scale_factor = 0.472500; x = 1141; y = 417
p = 0.688700; confidence = 0.630000; image = 40; scale_factor = 0.567000; x = 1131; y = 400
p = 0.100600; confidence = 0.580000; image = 40; scale_factor = 0.567000; x = 1137; y = 400
p = 0.316100; confidence = 0.600000; image = 40; scale_factor = 0.567000; x = 1131; y = 397
p = 0.114800; confidence = 0.550000; image = 40; scale_factor = 1.410880; x = 1258; y = 368
p = 0.132600; confidence = 0.500000; image = 40; scale_factor = 2.031660; x = 442; y = 373
p = 0.141900; confidence = 0.430000; image = 41; scale_factor = 0.680400; x = 160; y = 273
p = 0.111100; confidence = 0.420000; image = 41; scale_factor = 0.979780; x = 915; y = 309
p = 0.144700; confidence = 0.510000; image = 41; scale_factor = 1.693050; x = 242; y = 334
p = 0.144700; confidence = 0.520000; image = 41; scale_factor = 1.693050; x = 242; y = 334
p = 0.122600; confidence = 0.580000; image = 41; scale_factor = 1.693050; x = 1195; y = 345
p = 0.122600; confidence = 0.560000; image = 41; scale_factor = 1.693050; x = 1194; y = 345
p = 0.139200; confidence = 0.560000; image = 41; scale_factor = 2.031660; x = 974; y = 339
p = 0.168300; confidence = 0.510000; image = 42; scale_factor = 0.816480; x = 343; y = 439
p = 0.124700; confidence = 0.400000; image = 42; scale_factor = 1.175730; x = 360; y = 315
p = 0.323300; confidence = 0.540000; image = 42; scale_factor = 1.410880; x = 1116; y = 272
p = 0.334700; confidence = 0.500000; image = 42; scale_factor = 1.693050; x = 449; y = 291
p = 0.129600; confidence = 0.410000; image = 43; scale_factor = 1.175730; x = 432; y = 260
p = 0.188000; confidence = 0.520000; image = 43; scale_factor = 2.031660; x = 1103; y = 242
p = 0.141900; confidence = 0.450000; image = 44; scale_factor = 0.680400; x = 166; y = 244
p = 0.131400; confidence = 0.430000; image = 44; scale_factor = 0.816480; x = 829; y = 249
p = 0.111100; confidence = 0.430000; image = 44; scale_factor = 0.979780; x = 829; y = 248
p = 0.124700; confidence = 0.400000; image = 44; scale_factor = 1.175730; x = 273; y = 314
p = 0.269600; confidence = 0.510000; image = 44; scale_factor = 1.175730; x = 818; y = 349
p = 0.730900; confidence = 0.630000; image = 45; scale_factor = 0.472500; x = 1073; y = 461
p = 0.730900; confidence = 0.700000; image = 45; scale_factor = 0.472500; x = 1068; y = 466
p = 1.000000; confidence = 0.920000; image = 45; scale_factor = 0.567000; x = 1060; y = 462
p = 0.801400; confidence = 0.660000; image = 45; scale_factor = 0.680400; x = 1058; y = 474
p = 0.169500; confidence = 0.570000; image = 45; scale_factor = 0.680400; x = 1061; y = 451
p = 0.801400; confidence = 0.620000; image = 45; scale_factor = 0.680400; x = 1050; y = 471
p = 0.801400; confidence = 0.700000; image = 45; scale_factor = 0.680400; x = 1070; y = 473
p = 0.131400; confidence = 0.470000; image = 45; scale_factor = 0.816480; x = 938; y = 313
p = 0.130300; confidence = 0.490000; image = 45; scale_factor = 0.816480; x = 1105; y = 302
p = 0.456500; confidence = 0.500000; image = 45; scale_factor = 0.816480; x = 1312; y = 312
p = 0.182900; confidence = 0.590000; image = 45; scale_factor = 0.816480; x = 1062; y = 477
p = 0.815700; confidence = 0.620000; image = 45; scale_factor = 0.816480; x = 1073; y = 472
p = 0.111100; confidence = 0.420000; image = 45; scale_factor = 0.979780; x = 934; y = 304
p = 0.110100; confidence = 0.460000; image = 45; scale_factor = 0.979780; x = 1109; y = 304
p = 0.156100; confidence = 0.530000; image = 45; scale_factor = 0.979780; x = 1055; y = 479
p = 0.118900; confidence = 0.500000; image = 45; scale_factor = 1.410880; x = 845; y = 229
p = 0.572200; confidence = 0.510000; image = 46; scale_factor = 0.816480; x = 883; y = 280
p = 0.124700; confidence = 0.410000; image = 46; scale_factor = 1.175730; x = 394; y = 315
p = 0.879500; confidence = 0.660000; image = 46; scale_factor = 1.175730; x = 826; y = 359
p = 0.993800; confidence = 0.760000; image = 46; scale_factor = 1.175730; x = 835; y = 367
p = 0.993800; confidence = 0.770000; image = 46; scale_factor = 1.175730; x = 834; y = 369
p = 0.101500; confidence = 0.540000; image = 47; scale_factor = 0.567000; x = 837; y = 430
p = 0.204500; confidence = 0.500000; image = 47; scale_factor = 0.816480; x = 665; y = 368
p = 0.989200; confidence = 0.730000; image = 47; scale_factor = 0.979780; x = 676; y = 366
p = 0.807700; confidence = 0.690000; image = 47; scale_factor = 0.979780; x = 675; y = 370
p = 0.168000; confidence = 0.400000; image = 47; scale_factor = 0.979780; x = 1009; y = 290
p = 0.148700; confidence = 0.540000; image = 47; scale_factor = 0.979780; x = 531; y = 418
p = 0.807700; confidence = 0.690000; image = 47; scale_factor = 0.979780; x = 670; y = 369
p = 0.989200; confidence = 0.750000; image = 47; scale_factor = 0.979780; x = 668; y = 366
p = 0.142200; confidence = 0.570000; image = 47; scale_factor = 1.175730; x = 666; y = 368
p = 0.142200; confidence = 0.560000; image = 47; scale_factor = 1.175730; x = 677; y = 370
p = 0.142200; confidence = 0.560000; image = 47; scale_factor = 1.175730; x = 664; y = 369
p = 0.114800; confidence = 0.530000; image = 48; scale_factor = 1.410880; x = 1287; y = 384
p = 0.114800; confidence = 0.500000; image = 48; scale_factor = 1.410880; x = 1287; y = 386
p = 0.269300; confidence = 0.510000; image = 49; scale_factor = 0.472500; x = 587; y = 271
p = 0.296500; confidence = 0.580000; image = 49; scale_factor = 0.680400; x = 711; y = 289
p = 0.424200; confidence = 0.510000; image = 49; scale_factor = 1.410880; x = 533; y = 303
p = 0.129600; confidence = 0.450000; image = 50; scale_factor = 1.175730; x = 533; y = 289
p = 0.129600; confidence = 0.400000; image = 50; scale_factor = 1.175730; x = 536; y = 289
p = 0.129600; confidence = 0.430000; image = 50; scale_factor = 1.175730; x = 536; y = 290
p = 0.126100; confidence = 0.510000; image = 50; scale_factor = 1.175730; x = 1036; y = 460
p = 0.169800; confidence = 0.540000; image = 50; scale_factor = 1.410880; x = 1171; y = 393
p = 0.169800; confidence = 0.510000; image = 50; scale_factor = 1.410880; x = 1172; y = 393
p = 0.874100; confidence = 0.650000; image = 51; scale_factor = 0.472500; x = 823; y = 381
p = 0.995400; confidence = 0.850000; image = 51; scale_factor = 0.567000; x = 826; y = 373
p = 0.995400; confidence = 0.820000; image = 51; scale_factor = 0.567000; x = 829; y = 368
p = 0.995100; confidence = 0.790000; image = 51; scale_factor = 0.567000; x = 826; y = 376
p = 0.995100; confidence = 0.780000; image = 51; scale_factor = 0.567000; x = 822; y = 370
p = 0.995900; confidence = 0.830000; image = 51; scale_factor = 0.680400; x = 822; y = 367
p = 0.120200; confidence = 0.410000; image = 51; scale_factor = 0.680400; x = 1204; y = 248
p = 0.120200; confidence = 0.410000; image = 51; scale_factor = 0.680400; x = 1202; y = 248
p = 0.995600; confidence = 0.750000; image = 51; scale_factor = 0.680400; x = 822; y = 374
p = 0.995900; confidence = 0.850000; image = 51; scale_factor = 0.680400; x = 831; y = 367
p = 0.364100; confidence = 0.590000; image = 51; scale_factor = 0.816480; x = 832; y = 356
p = 0.131500; confidence = 0.560000; image = 51; scale_factor = 1.175730; x = 1277; y = 205
p = 0.274200; confidence = 0.510000; image = 51; scale_factor = 2.031660; x = 1039; y = 286
p = 0.142600; confidence = 0.500000; image = 52; scale_factor = 0.393750; x = 839; y = 334
p = 0.142600; confidence = 0.550000; image = 52; scale_factor = 0.393750; x = 828; y = 330
p = 0.142600; confidence = 0.550000; image = 52; scale_factor = 0.393750; x = 832; y = 330
p = 0.495900; confidence = 0.560000; image = 52; scale_factor = 0.472500; x = 197; y = 304
p = 0.495900; confidence = 0.510000; image = 52; scale_factor = 0.472500; x = 199; y = 302
p = 0.128900; confidence = 0.420000; image = 52; scale_factor = 0.567000; x = 200; y = 303
p = 0.128900; confidence = 0.440000; image = 52; scale_factor = 0.567000; x = 202; y = 304
p = 0.111100; confidence = 0.510000; image = 52; scale_factor = 0.680400; x = 1095; y = 442
p = 0.407000; confidence = 0.510000; image = 52; scale_factor = 0.816480; x = 198; y = 368
