# Please wait, building network...
# 0.075 # 0.124 # 0.075 
# 0.124 # 0.204 # 0.124 
# 0.075 # 0.124 # 0.075 
# 0.000 # 0.000 # 0.001 # 0.002 # 0.002 # 0.002 # 0.001 # 0.000 # 0.000 
# 0.000 # 0.001 # 0.004 # 0.008 # 0.010 # 0.008 # 0.004 # 0.001 # 0.000 
# 0.001 # 0.004 # 0.012 # 0.023 # 0.029 # 0.023 # 0.012 # 0.004 # 0.001 
# 0.002 # 0.008 # 0.023 # 0.046 # 0.057 # 0.046 # 0.023 # 0.008 # 0.002 
# 0.002 # 0.010 # 0.029 # 0.057 # 0.071 # 0.057 # 0.029 # 0.010 # 0.002 
# 0.002 # 0.008 # 0.023 # 0.046 # 0.057 # 0.046 # 0.023 # 0.008 # 0.002 
# 0.001 # 0.004 # 0.012 # 0.023 # 0.029 # 0.023 # 0.012 # 0.004 # 0.001 
# 0.000 # 0.001 # 0.004 # 0.008 # 0.010 # 0.008 # 0.004 # 0.001 # 0.000 
# 0.000 # 0.000 # 0.001 # 0.002 # 0.002 # 0.002 # 0.001 # 0.000 # 0.000 
Locale set to C.
Number of images with traffic signs within criterion = 55
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00007.ppm
''Image file name: /home/alberto/TIAGO/haar_competition/test_full/00007.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00026.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00093.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00107.ppm
delta = 100
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00111.ppm
scale_factor = 1.00; image = 00117; x =  101; y = 101; confidence = 0.37; MISS
scale_factor = 1.00; image = 00131; x =  897; y = 206; confidence = 0.49; MISS
scale_factor = 1.00; image = 00131; x =  998; y = 175; confidence = 0.54; MISS
scale_factor = 1.00; image = 00131; x = 1097; y = 202; confidence = 0.32; MISS
scale_factor = 1.00; image = 00131; x = 1199; y = 212; confidence = 0.58; MISS
scale_factor = 1.00; image = 00131; x = 1310; y = 218; confidence = 0.57; MISS
scale_factor = 1.00; image = 00131; x =   90; y = 320; confidence = 0.41; MISS
scale_factor = 1.00; image = 00131; x =  212; y = 224; confidence = 0.74; MISS
scale_factor = 1.00; image = 00131; x =  300; y = 300; confidence = 0.49; MISS
scale_factor = 1.00; image = 00131; x =  389; y = 286; confidence = 0.55; MISS
scale_factor = 1.00; image = 00131; x =  511; y = 332; confidence = 0.47; MISS
scale_factor = 1.00; image = 00131; x =  624; y = 300; confidence = 0.61; MISS
scale_factor = 1.00; image = 00131; x =  640; y = 305; confidence = 0.71; MISS
scale_factor = 1.00; image = 00131; x =  803; y = 300; confidence = 0.51; MISS
scale_factor = 1.00; image = 00131; x =  904; y = 313; confidence = 0.48; MISS
scale_factor = 1.00; image = 00131; x = 1003; y = 281; confidence = 0.72; MISS
scale_factor = 1.00; image = 00131; x = 1111; y = 309; confidence = 0.48; MISS
scale_factor = 1.00; image = 00131; x = 1206; y = 294; confidence = 0.45; MISS
scale_factor = 1.00; image = 00131; x = 1304; y = 329; confidence = 0.64; MISS
scale_factor = 1.00; image = 00131; x =  126; y = 411; confidence = 0.47; MISS
scale_factor = 1.00; image = 00131; x =  214; y = 413; confidence = 0.39; MISS
scale_factor = 1.00; image = 00126; x =  387; y = 419; confidence = 0.95; HIT ***
scale_factor = 1.00; image = 00126; x =  387; y = 413; confidence = 0.90; HIT ***
scale_factor = 1.00; image = 00131; x =  498; y = 394; confidence = 0.26; MISS
scale_factor = 1.00; image = 00131; x =  624; y = 411; confidence = 0.34; MISS
scale_factor = 1.00; image = 00131; x =  704; y = 426; confidence = 0.40; MISS
scale_factor = 1.00; image = 00126; x =  849; y = 418; confidence = 0.90; HIT ***
scale_factor = 1.00; image = 00126; x =  850; y = 418; confidence = 0.89; HIT ***
scale_factor = 1.00; image = 00131; x = 1018; y = 388; confidence = 0.52; MISS
scale_factor = 1.00; image = 00131; x = 1104; y = 379; confidence = 0.56; MISS
scale_factor = 1.00; image = 00131; x = 1196; y = 356; confidence = 0.56; MISS
scale_factor = 1.00; image = 00131; x = 1278; y = 454; confidence = 0.59; MISS
scale_factor = 1.00; image = 00131; x =   91; y = 489; confidence = 0.54; MISS
scale_factor = 1.00; image = 00131; x =  205; y = 510; confidence = 0.44; MISS
scale_factor = 1.00; image = 00131; x =  310; y = 477; confidence = 0.65; MISS
scale_factor = 1.00; image = 00126; x =  389; y = 424; confidence = 0.92; HIT ***
scale_factor = 1.00; image = 00131; x =  500; y = 503; confidence = 0.36; MISS
scale_factor = 1.00; image = 00131; x =  600; y = 500; confidence = 0.32; MISS
scale_factor = 1.00; image = 00131; x =  655; y = 487; confidence = 0.60; MISS
scale_factor = 1.00; image = 00131; x =  809; y = 524; confidence = 0.63; MISS
scale_factor = 1.00; image = 00131; x =  909; y = 506; confidence = 0.49; MISS
scale_factor = 1.00; image = 00131; x =  976; y = 522; confidence = 0.63; MISS
scale_factor = 1.00; image = 00131; x = 1108; y = 497; confidence = 0.48; MISS
scale_factor = 1.00; image = 00131; x = 1202; y = 492; confidence = 0.48; MISS
scale_factor = 1.00; image = 00131; x = 1281; y = 497; confidence = 0.42; MISS
scale_factor = 1.00; image = 00131; x =   94; y = 558; confidence = 0.60; MISS
scale_factor = 1.00; image = 00131; x =  219; y = 557; confidence = 0.10; MISS
scale_factor = 1.00; image = 00131; x =  292; y = 602; confidence = 0.31; MISS
scale_factor = 1.00; image = 00131; x =  411; y = 595; confidence = 0.35; MISS
scale_factor = 1.00; image = 00131; x =  494; y = 581; confidence = 0.56; MISS
scale_factor = 1.00; image = 00131; x =  584; y = 600; confidence = 0.38; MISS
scale_factor = 1.00; image = 00131; x =  728; y = 544; confidence = 0.49; MISS
scale_factor = 1.00; image = 00131; x =  791; y = 597; confidence = 0.43; MISS
scale_factor = 1.00; image = 00131; x =  931; y = 607; confidence = 0.64; MISS
scale_factor = 1.00; image = 00131; x = 1033; y = 595; confidence = 0.65; MISS
scale_factor = 1.00; image = 00131; x = 1107; y = 606; confidence = 0.66; MISS
scale_factor = 1.00; image = 00131; x = 1219; y = 615; confidence = 0.64; MISS
scale_factor = 1.00; image = 00131; x = 1321; y = 673; confidence = 0.78; MISS
scale_factor = 1.00; image = 00131; x =   85; y = 691; confidence = 0.38; MISS
scale_factor = 1.00; image = 00131; x =  247; y = 735; confidence = 0.58; MISS
scale_factor = 1.00; image = 00131; x =  295; y = 722; confidence = 0.50; MISS
scale_factor = 1.00; image = 00131; x =  310; y = 708; confidence = 0.30; MISS
scale_factor = 1.00; image = 00131; x =  502; y = 612; confidence = 0.00; MISS
scale_factor = 1.00; image = 00131; x =  640; y = 609; confidence = 0.25; MISS
scale_factor = 1.00; image = 00131; x =  771; y = 703; confidence = 0.49; MISS
scale_factor = 1.00; image = 00131; x =  804; y = 679; confidence = 0.50; MISS
scale_factor = 1.00; image = 00131; x =  889; y = 697; confidence = 0.56; MISS
scale_factor = 1.00; image = 00131; x =  982; y = 683; confidence = 0.45; MISS
scale_factor = 1.00; image = 00131; x = 1081; y = 696; confidence = 0.58; MISS
scale_factor = 1.00; image = 00131; x = 1230; y = 700; confidence = 0.69; MISS
scale_factor = 1.00; image = 00131; x = 1293; y = 709; confidence = 0.54; MISS
### Current Image = 00126; Traffic signs searched =    7; Traffic signs found =    7; Best confidence = 0.947368; Percentage found = 100.00; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00127.ppm
scale_factor = 1.00; image = 00132; x =  107; y = 101; confidence = 0.19; MISS
scale_factor = 1.00; image = 00132; x =  213; y = 114; confidence = 0.33; MISS
scale_factor = 1.00; image = 00132; x =  306; y = 100; confidence = 0.48; MISS
scale_factor = 1.00; image = 00132; x =  383; y =  88; confidence = 0.63; MISS
scale_factor = 1.00; image = 00132; x =  480; y =  93; confidence = 0.61; MISS
scale_factor = 1.00; image = 00132; x =  545; y = 165; confidence = 0.68; MISS
scale_factor = 1.00; image = 00132; x =  690; y =  87; confidence = 0.43; MISS
scale_factor = 1.00; image = 00132; x =  813; y =  90; confidence = 0.59; MISS
scale_factor = 1.00; image = 00132; x =  911; y =  93; confidence = 0.31; MISS
scale_factor = 1.00; image = 00132; x = 1023; y =  42; confidence = 0.69; MISS
scale_factor = 1.00; image = 00132; x = 1068; y = 100; confidence = 0.47; MISS
scale_factor = 1.00; image = 00132; x = 1228; y = 125; confidence = 0.45; MISS
scale_factor = 1.00; image = 00132; x = 1284; y = 104; confidence = 0.21; MISS
scale_factor = 1.00; image = 00132; x =  130; y = 261; confidence = 0.62; MISS
scale_factor = 1.00; image = 00132; x =  188; y = 265; confidence = 0.52; MISS
scale_factor = 1.00; image = 00132; x =  284; y = 231; confidence = 0.58; MISS
scale_factor = 1.00; image = 00132; x =  407; y = 206; confidence = 0.37; MISS
scale_factor = 1.00; image = 00132; x =  515; y = 245; confidence = 0.53; MISS
scale_factor = 1.00; image = 00132; x =  545; y = 166; confidence = 0.70; MISS
scale_factor = 1.00; image = 00132; x =  685; y = 234; confidence = 0.56; MISS
scale_factor = 1.00; image = 00132; x =  807; y = 202; confidence = 0.59; MISS
scale_factor = 1.00; image = 00132; x =  871; y = 190; confidence = 0.58; MISS
scale_factor = 1.00; image = 00132; x = 1025; y = 274; confidence = 0.72; MISS
scale_factor = 1.00; image = 00132; x = 1109; y = 200; confidence = 0.48; MISS
scale_factor = 1.00; image = 00132; x = 1176; y = 166; confidence = 0.54; MISS
scale_factor = 1.00; image = 00132; x = 1293; y = 197; confidence = 0.47; MISS
scale_factor = 1.00; image = 00132; x =  131; y = 262; confidence = 0.62; MISS
scale_factor = 1.00; image = 00132; x =  195; y = 309; confidence = 0.53; MISS
scale_factor = 1.00; image = 00132; x =  294; y = 337; confidence = 0.61; MISS
scale_factor = 1.00; image = 00132; x =  387; y = 298; confidence = 0.41; MISS
scale_factor = 1.00; image = 00132; x =  548; y = 268; confidence = 0.63; MISS
scale_factor = 1.00; image = 00132; x =  610; y = 289; confidence = 0.57; MISS
scale_factor = 1.00; image = 00132; x =  703; y = 331; confidence = 0.53; MISS
scale_factor = 1.00; image = 00132; x =  813; y = 216; confidence = 0.67; MISS
scale_factor = 1.00; image = 00132; x =  954; y = 279; confidence = 0.65; MISS
scale_factor = 1.00; image = 00132; x = 1020; y = 274; confidence = 0.72; MISS
scale_factor = 1.00; image = 00132; x = 1116; y = 300; confidence = 0.66; MISS
scale_factor = 1.00; image = 00132; x = 1202; y = 304; confidence = 0.46; MISS
scale_factor = 1.00; image = 00132; x = 1268; y = 304; confidence = 0.46; MISS
scale_factor = 1.00; image = 00127; x =  149; y = 395; confidence = 0.97; HIT ***
scale_factor = 1.00; image = 00127; x =  162; y = 396; confidence = 0.98; HIT ***
scale_factor = 1.00; image = 00132; x =  300; y = 400; confidence = 0.54; MISS
scale_factor = 1.00; image = 00132; x =  424; y = 381; confidence = 0.39; MISS
scale_factor = 1.00; image = 00132; x =  486; y = 389; confidence = 0.50; MISS
scale_factor = 1.00; image = 00132; x =  625; y = 388; confidence = 0.42; MISS
scale_factor = 1.00; image = 00132; x =  693; y = 475; confidence = 0.55; MISS
scale_factor = 1.00; image = 00132; x =  800; y = 389; confidence = 0.34; MISS
scale_factor = 1.00; image = 00132; x =  929; y = 413; confidence = 0.59; MISS
scale_factor = 1.00; image = 00127; x = 1022; y = 401; confidence = 1.00; HIT ***
scale_factor = 1.00; image = 00127; x = 1033; y = 400; confidence = 1.00; HIT ***
scale_factor = 1.00; image = 00132; x = 1194; y = 402; confidence = 0.42; MISS
scale_factor = 1.00; image = 00132; x = 1293; y = 391; confidence = 0.41; MISS
scale_factor = 1.00; image = 00132; x =  127; y = 520; confidence = 0.53; MISS
scale_factor = 1.00; image = 00132; x =  206; y = 500; confidence = 0.24; MISS
scale_factor = 1.00; image = 00132; x =  278; y = 421; confidence = 0.28; MISS
scale_factor = 1.00; image = 00132; x =  421; y = 412; confidence = 0.25; MISS
scale_factor = 1.00; image = 00132; x =  499; y = 401; confidence = 0.04; MISS
scale_factor = 1.00; image = 00132; x =  642; y = 479; confidence = 0.62; MISS
scale_factor = 1.00; image = 00132; x =  690; y = 479; confidence = 0.58; MISS
scale_factor = 1.00; image = 00132; x =  806; y = 531; confidence = 0.67; MISS
scale_factor = 1.00; image = 00132; x =  927; y = 505; confidence = 0.45; MISS
scale_factor = 1.00; image = 00127; x = 1026; y = 410; confidence = 0.85; HIT ***
scale_factor = 1.00; image = 00132; x = 1057; y = 512; confidence = 0.57; MISS
scale_factor = 1.00; image = 00132; x = 1215; y = 503; confidence = 0.48; MISS
scale_factor = 1.00; image = 00132; x = 1304; y = 513; confidence = 0.35; MISS
scale_factor = 1.00; image = 00132; x =   98; y = 556; confidence = 0.39; MISS
scale_factor = 1.00; image = 00132; x =  187; y = 511; confidence = 0.09; MISS
scale_factor = 1.00; image = 00132; x =  299; y = 501; confidence = 0.00; MISS
scale_factor = 1.00; image = 00132; x =  399; y = 501; confidence = 0.00; MISS
scale_factor = 1.00; image = 00132; x =  499; y = 501; confidence = 0.00; MISS
scale_factor = 1.00; image = 00132; x =  667; y = 555; confidence = 0.20; MISS
scale_factor = 1.00; image = 00132; x =  704; y = 600; confidence = 0.32; MISS
scale_factor = 1.00; image = 00132; x =  792; y = 621; confidence = 0.50; MISS
scale_factor = 1.00; image = 00132; x =  925; y = 613; confidence = 0.48; MISS
scale_factor = 1.00; image = 00132; x =  996; y = 606; confidence = 0.59; MISS
scale_factor = 1.00; image = 00132; x = 1090; y = 587; confidence = 0.41; MISS
scale_factor = 1.00; image = 00132; x = 1216; y = 606; confidence = 0.46; MISS
scale_factor = 1.00; image = 00132; x = 1279; y = 556; confidence = 0.61; MISS
scale_factor = 1.00; image = 00132; x =   99; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00132; x =  199; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00132; x =  299; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00132; x =  399; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00132; x =  499; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00132; x =  599; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00132; x =  764; y = 648; confidence = 0.38; MISS
scale_factor = 1.00; image = 00132; x =  813; y = 672; confidence = 0.33; MISS
scale_factor = 1.00; image = 00132; x =  899; y = 679; confidence = 0.60; MISS
scale_factor = 1.00; image = 00132; x =  996; y = 656; confidence = 0.49; MISS
scale_factor = 1.00; image = 00132; x = 1115; y = 685; confidence = 0.41; MISS
scale_factor = 1.00; image = 00132; x = 1223; y = 621; confidence = 0.40; MISS
scale_factor = 1.00; image = 00132; x = 1235; y = 630; confidence = 0.16; MISS
### Current Image = 00127; Traffic signs searched =    8; Traffic signs found =    8; Best confidence = 0.984859; Percentage found = 100.00; HIT
### Current Image = 00127; Traffic signs searched =    9; Traffic signs found =    9; Best confidence = 1.000000; Percentage found = 100.00; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00141.ppm
scale_factor = 1.00; image = 00149; x =  103; y =  94; confidence = 0.35; MISS
scale_factor = 1.00; image = 00149; x =  195; y = 100; confidence = 0.40; MISS
scale_factor = 1.00; image = 00149; x =  334; y = 119; confidence = 0.34; MISS
scale_factor = 1.00; image = 00149; x =  406; y =  99; confidence = 0.11; MISS
scale_factor = 1.00; image = 00149; x =  508; y =  68; confidence = 0.41; MISS
scale_factor = 1.00; image = 00149; x =  605; y = 108; confidence = 0.27; MISS
scale_factor = 1.00; image = 00149; x =  684; y = 100; confidence = 0.41; MISS
scale_factor = 1.00; image = 00149; x =  825; y =  93; confidence = 0.35; MISS
scale_factor = 1.00; image = 00149; x =  893; y = 109; confidence = 0.40; MISS
scale_factor = 1.00; image = 00149; x = 1009; y =  99; confidence = 0.38; MISS
scale_factor = 1.00; image = 00149; x = 1115; y = 108; confidence = 0.38; MISS
scale_factor = 1.00; image = 00149; x = 1200; y = 101; confidence = 0.28; MISS
scale_factor = 1.00; image = 00149; x = 1299; y = 107; confidence = 0.29; MISS
scale_factor = 1.00; image = 00149; x =  123; y = 179; confidence = 0.57; MISS
scale_factor = 1.00; image = 00149; x =  198; y = 203; confidence = 0.26; MISS
scale_factor = 1.00; image = 00149; x =  297; y = 200; confidence = 0.33; MISS
scale_factor = 1.00; image = 00149; x =  386; y = 180; confidence = 0.43; MISS
scale_factor = 1.00; image = 00149; x =  512; y = 209; confidence = 0.42; MISS
scale_factor = 1.00; image = 00149; x =  596; y = 193; confidence = 0.32; MISS
scale_factor = 1.00; image = 00149; x =  703; y = 196; confidence = 0.25; MISS
scale_factor = 1.00; image = 00149; x =  800; y = 200; confidence = 0.32; MISS
scale_factor = 1.00; image = 00149; x =  851; y = 188; confidence = 0.38; MISS
scale_factor = 1.00; image = 00149; x = 1019; y = 251; confidence = 0.45; MISS
scale_factor = 1.00; image = 00149; x = 1092; y = 245; confidence = 0.33; MISS
scale_factor = 1.00; image = 00149; x = 1174; y = 195; confidence = 0.14; MISS
scale_factor = 1.00; image = 00149; x = 1320; y = 217; confidence = 0.46; MISS
scale_factor = 1.00; image = 00149; x =  128; y = 249; confidence = 0.64; MISS
scale_factor = 1.00; image = 00149; x =  236; y = 290; confidence = 0.49; MISS
scale_factor = 1.00; image = 00149; x =  271; y = 300; confidence = 0.38; MISS
scale_factor = 1.00; image = 00149; x =  441; y = 321; confidence = 0.63; MISS
scale_factor = 1.00; image = 00149; x =  482; y = 245; confidence = 0.65; MISS
scale_factor = 1.00; image = 00149; x =  627; y = 342; confidence = 0.55; MISS
scale_factor = 1.00; image = 00149; x =  697; y = 302; confidence = 0.30; MISS
scale_factor = 1.00; image = 00149; x =  824; y = 304; confidence = 0.47; MISS
scale_factor = 1.00; image = 00149; x =  900; y = 300; confidence = 0.32; MISS
scale_factor = 1.00; image = 00149; x =  991; y = 304; confidence = 0.42; MISS
scale_factor = 1.00; image = 00149; x = 1097; y = 310; confidence = 0.40; MISS
scale_factor = 1.00; image = 00149; x = 1231; y = 303; confidence = 0.82; MISS
scale_factor = 1.00; image = 00149; x = 1306; y = 302; confidence = 0.48; MISS
scale_factor = 1.00; image = 00149; x =   46; y = 387; confidence = 0.37; MISS
scale_factor = 1.00; image = 00149; x =  224; y = 383; confidence = 0.44; MISS
scale_factor = 1.00; image = 00149; x =  303; y = 400; confidence = 0.27; MISS
scale_factor = 1.00; image = 00149; x =  416; y = 385; confidence = 0.48; MISS
scale_factor = 1.00; image = 00149; x =  518; y = 405; confidence = 0.46; MISS
scale_factor = 1.00; image = 00149; x =  628; y = 344; confidence = 0.54; MISS
scale_factor = 1.00; image = 00149; x =  683; y = 375; confidence = 0.53; MISS
scale_factor = 1.00; image = 00141; x =  871; y = 403; confidence = 1.00; HIT ***
scale_factor = 1.00; image = 00141; x =  869; y = 400; confidence = 0.98; HIT ***
scale_factor = 1.00; image = 00149; x =  952; y = 457; confidence = 0.72; MISS
scale_factor = 1.00; image = 00149; x = 1098; y = 400; confidence = 0.47; MISS
scale_factor = 1.00; image = 00149; x = 1222; y = 361; confidence = 0.65; MISS
scale_factor = 1.00; image = 00149; x = 1298; y = 386; confidence = 0.51; MISS
scale_factor = 1.00; image = 00149; x =  100; y = 500; confidence = 0.29; MISS
scale_factor = 1.00; image = 00149; x =  106; y = 480; confidence = 0.41; MISS
scale_factor = 1.00; image = 00149; x =  344; y = 411; confidence = 0.29; MISS
scale_factor = 1.00; image = 00149; x =  422; y = 468; confidence = 0.49; MISS
scale_factor = 1.00; image = 00149; x =  513; y = 496; confidence = 0.61; MISS
scale_factor = 1.00; image = 00149; x =  513; y = 493; confidence = 0.63; MISS
scale_factor = 1.00; image = 00149; x =  679; y = 545; confidence = 0.62; MISS
scale_factor = 1.00; image = 00149; x =  804; y = 535; confidence = 0.47; MISS
scale_factor = 1.00; image = 00141; x =  876; y = 413; confidence = 0.86; HIT ***
scale_factor = 1.00; image = 00149; x =  988; y = 495; confidence = 0.46; MISS
scale_factor = 1.00; image = 00149; x = 1100; y = 507; confidence = 0.33; MISS
scale_factor = 1.00; image = 00149; x = 1196; y = 506; confidence = 0.62; MISS
scale_factor = 1.00; image = 00149; x = 1282; y = 511; confidence = 0.71; MISS
scale_factor = 1.00; image = 00149; x =   23; y = 543; confidence = 0.55; MISS
scale_factor = 1.00; image = 00149; x =  131; y = 636; confidence = 0.14; MISS
scale_factor = 1.00; image = 00149; x =  299; y = 501; confidence = 0.00; MISS
scale_factor = 1.00; image = 00149; x =  429; y = 588; confidence = 0.39; MISS
scale_factor = 1.00; image = 00149; x =  499; y = 580; confidence = 0.55; MISS
scale_factor = 1.00; image = 00149; x =  635; y = 632; confidence = 0.60; MISS
scale_factor = 1.00; image = 00149; x =  706; y = 616; confidence = 0.48; MISS
scale_factor = 1.00; image = 00149; x =  770; y = 605; confidence = 0.50; MISS
scale_factor = 1.00; image = 00149; x =  894; y = 614; confidence = 0.57; MISS
scale_factor = 1.00; image = 00149; x = 1004; y = 606; confidence = 0.37; MISS
scale_factor = 1.00; image = 00149; x = 1100; y = 597; confidence = 0.36; MISS
scale_factor = 1.00; image = 00149; x = 1226; y = 580; confidence = 0.71; MISS
scale_factor = 1.00; image = 00149; x = 1306; y = 599; confidence = 0.42; MISS
scale_factor = 1.00; image = 00149; x =  100; y = 714; confidence = 0.03; MISS
scale_factor = 1.00; image = 00149; x =  141; y = 769; confidence = 0.06; MISS
scale_factor = 1.00; image = 00149; x =  299; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00149; x =  437; y = 650; confidence = 0.23; MISS
scale_factor = 1.00; image = 00149; x =  525; y = 616; confidence = 0.48; MISS
scale_factor = 1.00; image = 00149; x =  584; y = 693; confidence = 0.41; MISS
scale_factor = 1.00; image = 00149; x =  687; y = 683; confidence = 0.63; MISS
scale_factor = 1.00; image = 00149; x =  797; y = 696; confidence = 0.41; MISS
scale_factor = 1.00; image = 00149; x =  900; y = 700; confidence = 0.40; MISS
scale_factor = 1.00; image = 00149; x = 1004; y = 712; confidence = 0.39; MISS
scale_factor = 1.00; image = 00149; x = 1100; y = 712; confidence = 0.42; MISS
scale_factor = 1.00; image = 00149; x = 1207; y = 696; confidence = 0.35; MISS
scale_factor = 1.00; image = 00149; x = 1266; y = 700; confidence = 0.64; MISS
### Current Image = 00141; Traffic signs searched =   10; Traffic signs found =   10; Best confidence = 0.997116; Percentage found = 100.00; HIT
