# Please wait, building network...
# 0.075 # 0.124 # 0.075 
# 0.124 # 0.204 # 0.124 
# 0.075 # 0.124 # 0.075 
# 0.000 # 0.000 # 0.001 # 0.002 # 0.002 # 0.002 # 0.001 # 0.000 # 0.000 
# 0.000 # 0.001 # 0.004 # 0.008 # 0.010 # 0.008 # 0.004 # 0.001 # 0.000 
# 0.001 # 0.004 # 0.012 # 0.023 # 0.029 # 0.023 # 0.012 # 0.004 # 0.001 
# 0.002 # 0.008 # 0.023 # 0.046 # 0.057 # 0.046 # 0.023 # 0.008 # 0.002 
# 0.002 # 0.010 # 0.029 # 0.057 # 0.071 # 0.057 # 0.029 # 0.010 # 0.002 
# 0.002 # 0.008 # 0.023 # 0.046 # 0.057 # 0.046 # 0.023 # 0.008 # 0.002 
# 0.001 # 0.004 # 0.012 # 0.023 # 0.029 # 0.023 # 0.012 # 0.004 # 0.001 
# 0.000 # 0.001 # 0.004 # 0.008 # 0.010 # 0.008 # 0.004 # 0.001 # 0.000 
# 0.000 # 0.000 # 0.001 # 0.002 # 0.002 # 0.002 # 0.001 # 0.000 # 0.000 
Locale set to C.
Number of images with traffic signs within criterion = 56
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00004.ppm
''Image file name: /home/alberto/TIAGO/haar_competition/test_full/00004.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00019.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00057.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00065.ppm
delta = 134
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00075.ppm
scale_factor = 0.75; image = 00082; x =  154; y = 180; confidence = 0.55; MISS
scale_factor = 0.75; image = 00133; x =  485; y = 564; confidence = 0.41; MISS
scale_factor = 0.75; image = 00133; x =  705; y = 773; confidence = 0.32; MISS
scale_factor = 0.75; image = 00133; x =  804; y = 670; confidence = 0.52; MISS
scale_factor = 0.75; image = 00133; x =  867; y = 736; confidence = 0.87; MISS
scale_factor = 0.75; image = 00133; x = 1082; y = 736; confidence = 0.55; MISS
scale_factor = 0.75; image = 00133; x = 1186; y = 686; confidence = 0.49; MISS
scale_factor = 0.75; image = 00133; x = 1329; y = 677; confidence = 0.06; MISS
### Current Image = 00129; Traffic signs searched =    6; Traffic signs found =    6; Best confidence = 0.998558; Percentage found = 100.00; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00150.ppm
scale_factor = 0.75; image = 00158; x =  120; y = 185; confidence = 0.56; MISS
scale_factor = 0.75; image = 00158; x =  328; y =  80; confidence = 0.13; MISS
scale_factor = 0.75; image = 00158; x =  376; y =  64; confidence = 0.20; MISS
scale_factor = 0.75; image = 00158; x =  591; y = 141; confidence = 0.45; MISS
scale_factor = 0.75; image = 00158; x =  651; y =  90; confidence = 0.12; MISS
scale_factor = 0.75; image = 00158; x =  891; y = 108; confidence = 0.37; MISS
scale_factor = 0.75; image = 00158; x =  945; y = 164; confidence = 0.60; MISS
scale_factor = 0.75; image = 00158; x = 1082; y =  96; confidence = 0.64; MISS
scale_factor = 0.75; image = 00158; x = 1238; y = 149; confidence = 0.56; MISS
scale_factor = 0.75; image = 00158; x = 1340; y = 136; confidence = 0.27; MISS
scale_factor = 0.75; image = 00158; x =  124; y = 265; confidence = 0.29; MISS
scale_factor = 0.75; image = 00158; x =  253; y = 256; confidence = 0.42; MISS
scale_factor = 0.75; image = 00158; x =  334; y = 250; confidence = 0.42; MISS
scale_factor = 0.75; image = 00158; x =  564; y = 387; confidence = 0.52; MISS
scale_factor = 0.75; image = 00158; x =  748; y = 256; confidence = 0.53; MISS
scale_factor = 0.75; image = 00158; x =  749; y = 257; confidence = 0.54; MISS
scale_factor = 0.75; image = 00158; x =  906; y = 286; confidence = 0.55; MISS
scale_factor = 0.75; image = 00158; x = 1078; y = 303; confidence = 0.55; MISS
scale_factor = 0.75; image = 00158; x = 1221; y = 268; confidence = 0.46; MISS
scale_factor = 0.75; image = 00158; x = 1312; y = 322; confidence = 0.54; MISS
scale_factor = 0.75; image = 00158; x =  100; y = 404; confidence = 0.50; MISS
scale_factor = 0.75; image = 00158; x =  261; y = 402; confidence = 0.61; MISS
scale_factor = 0.75; image = 00158; x =  454; y = 453; confidence = 0.50; MISS
scale_factor = 0.75; image = 00158; x =  566; y = 390; confidence = 0.50; MISS
scale_factor = 0.75; image = 00158; x =  688; y = 409; confidence = 0.46; MISS
scale_factor = 0.75; image = 00150; x =  838; y = 436; confidence = 0.95; HIT ***
scale_factor = 0.75; image = 00150; x =  847; y = 436; confidence = 0.99; HIT ***
scale_factor = 0.75; image = 00158; x = 1076; y = 421; confidence = 0.11; MISS
scale_factor = 0.75; image = 00158; x = 1242; y = 308; confidence = 0.42; MISS
scale_factor = 0.75; image = 00158; x = 1264; y = 339; confidence = 0.31; MISS
scale_factor = 0.75; image = 00158; x =  156; y = 552; confidence = 0.40; MISS
scale_factor = 0.75; image = 00158; x =  220; y = 506; confidence = 0.52; MISS
scale_factor = 0.75; image = 00158; x =  406; y = 563; confidence = 0.52; MISS
scale_factor = 0.75; image = 00158; x =  492; y = 500; confidence = 0.50; MISS
scale_factor = 0.75; image = 00158; x =  696; y = 560; confidence = 0.59; MISS
scale_factor = 0.75; image = 00150; x =  844; y = 433; confidence = 1.00; HIT ***
scale_factor = 0.75; image = 00150; x =  855; y = 438; confidence = 0.87; HIT ***
scale_factor = 0.75; image = 00158; x = 1046; y = 543; confidence = 0.40; MISS
scale_factor = 0.75; image = 00158; x = 1195; y = 534; confidence = 0.45; MISS
scale_factor = 0.75; image = 00158; x = 1328; y = 548; confidence = 0.52; MISS
scale_factor = 0.75; image = 00158; x =  145; y = 632; confidence = 0.37; MISS
scale_factor = 0.75; image = 00158; x =  322; y = 647; confidence = 0.49; MISS
scale_factor = 0.75; image = 00158; x =  319; y = 644; confidence = 0.55; MISS
scale_factor = 0.75; image = 00158; x =  536; y = 676; confidence = 0.23; MISS
scale_factor = 0.75; image = 00158; x =  702; y = 685; confidence = 0.70; MISS
scale_factor = 0.75; image = 00158; x =  804; y = 670; confidence = 0.45; MISS
scale_factor = 0.75; image = 00158; x = 1060; y = 627; confidence = 0.53; MISS
scale_factor = 0.75; image = 00158; x = 1044; y = 667; confidence = 0.37; MISS
scale_factor = 0.75; image = 00158; x = 1217; y = 662; confidence = 0.34; MISS
scale_factor = 0.75; image = 00158; x = 1306; y = 690; confidence = 0.56; MISS
### Current Image = 00150; Traffic signs searched =    7; Traffic signs found =    7; Best confidence = 1.000000; Percentage found = 100.00; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00157.ppm
scale_factor = 0.75; image = 00162; x =  140; y = 138; confidence = 0.37; MISS
scale_factor = 0.75; image = 00162; x =  336; y = 190; confidence = 0.57; MISS
scale_factor = 0.75; image = 00162; x =  332; y = 188; confidence = 0.55; MISS
scale_factor = 0.75; image = 00162; x =  654; y = 165; confidence = 0.42; MISS
scale_factor = 0.75; image = 00162; x =  659; y = 166; confidence = 0.55; MISS
scale_factor = 0.75; image = 00162; x =  760; y = 165; confidence = 0.65; MISS
scale_factor = 0.75; image = 00162; x =  944; y = 130; confidence = 0.33; MISS
scale_factor = 0.75; image = 00162; x =  977; y = 106; confidence = 0.51; MISS
scale_factor = 0.75; image = 00162; x = 1276; y = 140; confidence = 0.19; MISS
scale_factor = 0.75; image = 00162; x = 1340; y = 134; confidence = 0.28; MISS
scale_factor = 0.75; image = 00162; x =   75; y = 261; confidence = 0.40; MISS
scale_factor = 0.75; image = 00157; x =  283; y = 364; confidence = 0.68; HIT ***
scale_factor = 0.75; image = 00162; x =  383; y = 296; confidence = 0.38; MISS
scale_factor = 0.75; image = 00162; x =  564; y = 268; confidence = 0.54; MISS
scale_factor = 0.75; image = 00162; x =  660; y = 253; confidence = 0.42; MISS
scale_factor = 0.75; image = 00162; x =  765; y = 268; confidence = 0.51; MISS
scale_factor = 0.75; image = 00157; x =  902; y = 380; confidence = 0.94; HIT ***
scale_factor = 0.75; image = 00162; x = 1092; y = 272; confidence = 0.36; MISS
scale_factor = 0.75; image = 00162; x = 1204; y = 246; confidence = 0.37; MISS
scale_factor = 0.75; image = 00162; x = 1300; y = 192; confidence = 0.50; MISS
scale_factor = 0.75; image = 00162; x =  145; y = 477; confidence = 0.20; MISS
scale_factor = 0.75; image = 00157; x =  286; y = 367; confidence = 0.62; HIT ***
scale_factor = 0.75; image = 00157; x =  284; y = 360; confidence = 0.66; HIT ***
scale_factor = 0.75; image = 00162; x =  554; y = 429; confidence = 0.64; MISS
scale_factor = 0.75; image = 00162; x =  552; y = 429; confidence = 0.65; MISS
scale_factor = 0.75; image = 00157; x =  896; y = 383; confidence = 0.92; HIT ***
scale_factor = 0.75; image = 00157; x =  896; y = 383; confidence = 0.92; HIT ***
scale_factor = 0.75; image = 00162; x = 1024; y = 413; confidence = 0.19; MISS
scale_factor = 0.75; image = 00162; x = 1245; y = 303; confidence = 0.00; MISS
scale_factor = 0.75; image = 00162; x = 1306; y = 282; confidence = 0.18; MISS
scale_factor = 0.75; image = 00162; x =  210; y = 564; confidence = 0.52; MISS
scale_factor = 0.75; image = 00162; x =  208; y = 562; confidence = 0.52; MISS
scale_factor = 0.75; image = 00162; x =  370; y = 520; confidence = 0.54; MISS
scale_factor = 0.75; image = 00162; x =  571; y = 517; confidence = 0.53; MISS
scale_factor = 0.75; image = 00162; x =  722; y = 470; confidence = 0.16; MISS
scale_factor = 0.75; image = 00162; x =  812; y = 513; confidence = 0.37; MISS
scale_factor = 0.75; image = 00162; x =  927; y = 616; confidence = 0.71; MISS
scale_factor = 0.75; image = 00162; x = 1048; y = 533; confidence = 0.29; MISS
scale_factor = 0.75; image = 00162; x = 1154; y = 634; confidence = 0.10; MISS
scale_factor = 0.75; image = 00162; x = 1322; y = 660; confidence = 0.00; MISS
scale_factor = 0.75; image = 00162; x =  134; y = 670; confidence = 0.23; MISS
scale_factor = 0.75; image = 00162; x =  266; y = 678; confidence = 0.16; MISS
scale_factor = 0.75; image = 00162; x =  422; y = 650; confidence = 0.45; MISS
scale_factor = 0.75; image = 00162; x =  525; y = 663; confidence = 0.36; MISS
scale_factor = 0.75; image = 00162; x =  742; y = 668; confidence = 0.44; MISS
scale_factor = 0.75; image = 00162; x =  800; y = 673; confidence = 0.43; MISS
scale_factor = 0.75; image = 00162; x =  926; y = 618; confidence = 0.68; MISS
scale_factor = 0.75; image = 00162; x = 1072; y = 672; confidence = 0.31; MISS
scale_factor = 0.75; image = 00162; x = 1224; y = 702; confidence = 0.42; MISS
scale_factor = 0.75; image = 00162; x = 1346; y = 717; confidence = 0.35; MISS
### Current Image = 00157; Traffic signs searched =    8; Traffic signs found =    8; Best confidence = 0.942322; Percentage found = 100.00; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00171.ppm
scale_factor = 0.75; image = 00177; x =   92; y = 185; confidence = 0.40; MISS
scale_factor = 0.75; image = 00177; x =  290; y =  90; confidence = 0.31; MISS
scale_factor = 0.75; image = 00177; x =  384; y = 164; confidence = 0.54; MISS
scale_factor = 0.75; image = 00177; x =  538; y = 146; confidence = 0.05; MISS
scale_factor = 0.75; image = 00177; x =  647; y = 107; confidence = 0.29; MISS
scale_factor = 0.75; image = 00177; x =  790; y =  90; confidence = 0.24; MISS
scale_factor = 0.75; image = 00177; x =  946; y = 140; confidence = 0.24; MISS
scale_factor = 0.75; image = 00177; x = 1058; y = 146; confidence = 0.41; MISS
scale_factor = 0.75; image = 00177; x = 1202; y = 119; confidence = 0.34; MISS
scale_factor = 0.75; image = 00177; x = 1342; y = 127; confidence = 0.42; MISS
scale_factor = 0.75; image = 00177; x =  114; y = 282; confidence = 0.57; MISS
scale_factor = 0.75; image = 00177; x =  261; y = 254; confidence = 0.30; MISS
scale_factor = 0.75; image = 00177; x =  382; y = 245; confidence = 0.30; MISS
scale_factor = 0.75; image = 00177; x =  563; y = 286; confidence = 0.38; MISS
scale_factor = 0.75; image = 00177; x =  630; y = 274; confidence = 0.45; MISS
scale_factor = 0.75; image = 00177; x =  814; y = 350; confidence = 0.51; MISS
scale_factor = 0.75; image = 00171; x =  911; y = 383; confidence = 0.98; HIT ***
scale_factor = 0.75; image = 00177; x = 1042; y = 360; confidence = 0.46; MISS
scale_factor = 0.75; image = 00177; x = 1252; y = 306; confidence = 0.00; MISS
scale_factor = 0.75; image = 00177; x = 1344; y = 242; confidence = 0.11; MISS
scale_factor = 0.75; image = 00177; x =  116; y = 452; confidence = 0.58; MISS
scale_factor = 0.75; image = 00177; x =  220; y = 406; confidence = 0.44; MISS
scale_factor = 0.75; image = 00177; x =  406; y = 416; confidence = 0.38; MISS
scale_factor = 0.75; image = 00177; x =  494; y = 368; confidence = 0.47; MISS
scale_factor = 0.75; image = 00177; x =  702; y = 383; confidence = 0.35; MISS
scale_factor = 0.75; image = 00171; x =  910; y = 440; confidence = 1.00; HIT ***
scale_factor = 0.75; image = 00171; x =  916; y = 441; confidence = 0.98; HIT ***
scale_factor = 0.75; image = 00177; x = 1084; y = 395; confidence = 0.17; MISS
scale_factor = 0.75; image = 00177; x = 1175; y = 376; confidence = 0.36; MISS
scale_factor = 0.75; image = 00177; x = 1297; y = 380; confidence = 0.40; MISS
scale_factor = 0.75; image = 00177; x =  131; y = 562; confidence = 0.54; MISS
scale_factor = 0.75; image = 00177; x =  256; y = 542; confidence = 0.62; MISS
scale_factor = 0.75; image = 00177; x =  339; y = 536; confidence = 0.66; MISS
scale_factor = 0.75; image = 00177; x =  566; y = 606; confidence = 0.26; MISS
scale_factor = 0.75; image = 00177; x =  668; y = 534; confidence = 0.47; MISS
scale_factor = 0.75; image = 00177; x =  790; y = 544; confidence = 0.48; MISS
scale_factor = 0.75; image = 00171; x =  906; y = 438; confidence = 1.00; HIT ***
scale_factor = 0.75; image = 00177; x = 1122; y = 469; confidence = 0.56; MISS
scale_factor = 0.75; image = 00177; x = 1163; y = 514; confidence = 0.02; MISS
scale_factor = 0.75; image = 00177; x = 1329; y = 426; confidence = 0.00; MISS
scale_factor = 0.75; image = 00177; x =  134; y = 670; confidence = 0.40; MISS
scale_factor = 0.75; image = 00177; x =  318; y = 673; confidence = 0.64; MISS
scale_factor = 0.75; image = 00177; x =  418; y = 624; confidence = 0.35; MISS
scale_factor = 0.75; image = 00177; x =  547; y = 666; confidence = 0.40; MISS
scale_factor = 0.75; image = 00177; x =  677; y = 662; confidence = 0.45; MISS
scale_factor = 0.75; image = 00177; x =  820; y = 659; confidence = 0.39; MISS
scale_factor = 0.75; image = 00177; x =  952; y = 700; confidence = 0.33; MISS
scale_factor = 0.75; image = 00177; x = 1072; y = 670; confidence = 0.44; MISS
scale_factor = 0.75; image = 00177; x = 1095; y = 607; confidence = 0.50; MISS
scale_factor = 0.75; image = 00177; x = 1338; y = 538; confidence = 0.00; MISS
### Current Image = 00171; Traffic signs searched =    9; Traffic signs found =    9; Best confidence = 1.000000; Percentage found = 100.00; HIT
### Current Image = 00171; Traffic signs searched =   10; Traffic signs found =   10; Best confidence = 0.980534; Percentage found = 100.00; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00173.ppm
scale_factor = 0.75; image = 00178; x =  194; y =  90; confidence = 0.50; MISS
scale_factor = 0.75; image = 00178; x =  282; y = 108; confidence = 0.53; MISS
scale_factor = 0.75; image = 00178; x =  417; y = 193; confidence = 0.69; MISS
scale_factor = 0.75; image = 00178; x =  480; y =  96; confidence = 0.56; MISS
scale_factor = 0.75; image = 00178; x =  670; y = 138; confidence = 0.46; MISS
scale_factor = 0.75; image = 00178; x =  840; y = 144; confidence = 0.23; MISS
scale_factor = 0.75; image = 00178; x =  953; y = 162; confidence = 0.50; MISS
scale_factor = 0.75; image = 00178; x = 1139; y = 134; confidence = 0.74; MISS
scale_factor = 0.75; image = 00178; x = 1210; y = 138; confidence = 0.46; MISS
scale_factor = 0.75; image = 00178; x = 1329; y = 142; confidence = 0.38; MISS
scale_factor = 0.75; image = 00178; x =  214; y = 220; confidence = 0.45; MISS
scale_factor = 0.75; image = 00178; x =  282; y = 324; confidence = 0.43; MISS
scale_factor = 0.75; image = 00178; x =  412; y = 266; confidence = 0.39; MISS
scale_factor = 0.75; image = 00178; x =  528; y = 262; confidence = 0.36; MISS
scale_factor = 0.75; image = 00178; x =  658; y = 221; confidence = 0.53; MISS
scale_factor = 0.75; image = 00178; x =  842; y = 280; confidence = 0.37; MISS
scale_factor = 0.75; image = 00178; x =  961; y = 246; confidence = 0.31; MISS
scale_factor = 0.75; image = 00178; x = 1135; y = 190; confidence = 0.62; MISS
scale_factor = 0.75; image = 00178; x = 1139; y = 190; confidence = 0.58; MISS
scale_factor = 0.75; image = 00178; x = 1326; y = 268; confidence = 0.33; MISS
scale_factor = 0.75; image = 00178; x =  108; y = 438; confidence = 0.52; MISS
scale_factor = 0.75; image = 00178; x =  283; y = 326; confidence = 0.54; MISS
scale_factor = 0.75; image = 00178; x =  384; y = 399; confidence = 0.05; MISS
scale_factor = 0.75; image = 00178; x =  457; y = 343; confidence = 0.45; MISS
scale_factor = 0.75; image = 00178; x =  682; y = 371; confidence = 0.46; MISS
scale_factor = 0.75; image = 00178; x =  814; y = 404; confidence = 0.24; MISS
scale_factor = 0.75; image = 00178; x =  930; y = 405; confidence = 0.02; MISS
scale_factor = 0.75; image = 00173; x = 1134; y = 496; confidence = 1.00; HIT ***
scale_factor = 0.75; image = 00173; x = 1138; y = 498; confidence = 0.99; HIT ***
scale_factor = 0.75; image = 00178; x = 1351; y = 406; confidence = 0.24; MISS
scale_factor = 0.75; image = 00178; x =  234; y = 528; confidence = 0.59; MISS
scale_factor = 0.75; image = 00178; x =  257; y = 530; confidence = 0.49; MISS
scale_factor = 0.75; image = 00178; x =  394; y = 552; confidence = 0.32; MISS
scale_factor = 0.75; image = 00178; x =  608; y = 566; confidence = 0.46; MISS
scale_factor = 0.75; image = 00178; x =  604; y = 563; confidence = 0.46; MISS
scale_factor = 0.75; image = 00178; x =  717; y = 458; confidence = 0.12; MISS
scale_factor = 0.75; image = 00178; x =  891; y = 516; confidence = 0.46; MISS
scale_factor = 0.75; image = 00173; x = 1136; y = 497; confidence = 1.00; HIT ***
scale_factor = 0.75; image = 00173; x = 1131; y = 494; confidence = 1.00; HIT ***
scale_factor = 0.75; image = 00178; x = 1269; y = 528; confidence = 0.36; MISS
scale_factor = 0.75; image = 00178; x =  157; y = 618; confidence = 0.57; MISS
scale_factor = 0.75; image = 00178; x =  278; y = 672; confidence = 0.36; MISS
scale_factor = 0.75; image = 00178; x =  339; y = 666; confidence = 0.42; MISS
scale_factor = 0.75; image = 00178; x =  607; y = 563; confidence = 0.47; MISS
scale_factor = 0.75; image = 00178; x =  615; y = 567; confidence = 0.42; MISS
scale_factor = 0.75; image = 00178; x =  840; y = 576; confidence = 0.12; MISS
scale_factor = 0.75; image = 00178; x =  957; y = 547; confidence = 0.37; MISS
scale_factor = 0.75; image = 00178; x = 1118; y = 554; confidence = 0.28; MISS
scale_factor = 0.75; image = 00178; x = 1252; y = 578; confidence = 0.40; MISS
scale_factor = 0.75; image = 00178; x = 1256; y = 579; confidence = 0.27; MISS
### Current Image = 00173; Traffic signs searched =   11; Traffic signs found =   11; Best confidence = 1.000000; Percentage found = 100.00; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00175.ppm
scale_factor = 0.75; image = 00182; x =   98; y =  72; confidence = 0.38; MISS
scale_factor = 0.75; image = 00182; x =  279; y =  90; confidence = 0.44; MISS
scale_factor = 0.75; image = 00182; x =  413; y = 170; confidence = 0.42; MISS
scale_factor = 0.75; image = 00182; x =  464; y = 213; confidence = 0.68; MISS
scale_factor = 0.75; image = 00182; x =  705; y = 116; confidence = 0.26; MISS
scale_factor = 0.75; image = 00182; x =  765; y = 201; confidence = 0.60; MISS
scale_factor = 0.75; image = 00182; x =  976; y = 132; confidence = 0.68; MISS
scale_factor = 0.75; image = 00182; x =  976; y = 131; confidence = 0.72; MISS
scale_factor = 0.75; image = 00182; x = 1212; y = 138; confidence = 0.73; MISS
scale_factor = 0.75; image = 00182; x = 1298; y = 122; confidence = 0.75; MISS
scale_factor = 0.75; image = 00182; x =  160; y = 291; confidence = 0.56; MISS
scale_factor = 0.75; image = 00182; x =  226; y = 254; confidence = 0.51; MISS
scale_factor = 0.75; image = 00182; x =  462; y = 214; confidence = 0.61; MISS
scale_factor = 0.75; image = 00182; x =  465; y = 214; confidence = 0.64; MISS
scale_factor = 0.75; image = 00182; x =  692; y = 260; confidence = 0.44; MISS
scale_factor = 0.75; image = 00182; x =  802; y = 256; confidence = 0.64; MISS
scale_factor = 0.75; image = 00182; x =  949; y = 260; confidence = 0.43; MISS
scale_factor = 0.75; image = 00182; x = 1062; y = 197; confidence = 0.56; MISS
scale_factor = 0.75; image = 00182; x = 1249; y = 257; confidence = 0.72; MISS
scale_factor = 0.75; image = 00182; x = 1332; y = 265; confidence = 0.30; MISS
scale_factor = 0.75; image = 00182; x =   96; y = 492; confidence = 0.58; MISS
scale_factor = 0.75; image = 00182; x =  246; y = 514; confidence = 0.68; MISS
scale_factor = 0.75; image = 00182; x =  472; y = 367; confidence = 0.50; MISS
scale_factor = 0.75; image = 00182; x =  571; y = 408; confidence = 0.44; MISS
scale_factor = 0.75; image = 00182; x =  666; y = 404; confidence = 0.03; MISS
scale_factor = 0.75; image = 00175; x =  911; y = 421; confidence = 0.94; HIT ***
scale_factor = 0.75; image = 00175; x =  908; y = 424; confidence = 0.95; HIT ***
scale_factor = 0.75; image = 00182; x = 1053; y = 343; confidence = 0.48; MISS
scale_factor = 0.75; image = 00182; x = 1216; y = 402; confidence = 0.35; MISS
scale_factor = 0.75; image = 00182; x = 1338; y = 383; confidence = 0.25; MISS
scale_factor = 0.75; image = 00182; x =  120; y = 536; confidence = 0.68; MISS
scale_factor = 0.75; image = 00182; x =  249; y = 518; confidence = 0.63; MISS
scale_factor = 0.75; image = 00182; x =  330; y = 504; confidence = 0.16; MISS
scale_factor = 0.75; image = 00182; x =  525; y = 460; confidence = 0.38; MISS
scale_factor = 0.75; image = 00182; x =  674; y = 540; confidence = 0.31; MISS
scale_factor = 0.75; image = 00182; x =  912; y = 488; confidence = 0.57; MISS
scale_factor = 0.75; image = 00175; x =  916; y = 421; confidence = 0.96; HIT ***
scale_factor = 0.75; image = 00182; x = 1088; y = 546; confidence = 0.27; MISS
scale_factor = 0.75; image = 00182; x = 1183; y = 520; confidence = 0.37; MISS
