# Please wait, building network...
# 0.075 # 0.124 # 0.075 
# 0.124 # 0.204 # 0.124 
# 0.075 # 0.124 # 0.075 
# 0.000 # 0.000 # 0.001 # 0.002 # 0.002 # 0.002 # 0.001 # 0.000 # 0.000 
# 0.000 # 0.001 # 0.004 # 0.008 # 0.010 # 0.008 # 0.004 # 0.001 # 0.000 
# 0.001 # 0.004 # 0.012 # 0.023 # 0.029 # 0.023 # 0.012 # 0.004 # 0.001 
# 0.002 # 0.008 # 0.023 # 0.046 # 0.057 # 0.046 # 0.023 # 0.008 # 0.002 
# 0.002 # 0.010 # 0.029 # 0.057 # 0.071 # 0.057 # 0.029 # 0.010 # 0.002 
# 0.002 # 0.008 # 0.023 # 0.046 # 0.057 # 0.046 # 0.023 # 0.008 # 0.002 
# 0.001 # 0.004 # 0.012 # 0.023 # 0.029 # 0.023 # 0.012 # 0.004 # 0.001 
# 0.000 # 0.001 # 0.004 # 0.008 # 0.010 # 0.008 # 0.004 # 0.001 # 0.000 
# 0.000 # 0.000 # 0.001 # 0.002 # 0.002 # 0.002 # 0.001 # 0.000 # 0.000 
Locale set to C.
Number of images with traffic signs within criterion = 53
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00004.ppm
''Image file name: /home/alberto/TIAGO/haar_competition/test_full/00004.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00012.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00027.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00057.ppm
delta = 143
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00065.ppm
scale_factor = 0.70; image = 00073; x =  166; y = 127; confidence = 0.00; MISS
scale_factor = 0.70; image = 00107; x =  449; y = 409; confidence = 0.45; MISS
scale_factor = 0.70; image = 00101; x =  841; y = 372; confidence = 0.77; HIT ***
scale_factor = 0.70; image = 00101; x =  849; y = 377; confidence = 0.91; HIT ***
scale_factor = 0.70; image = 00107; x =  984; y = 438; confidence = 0.33; MISS
scale_factor = 0.70; image = 00107; x = 1097; y = 387; confidence = 0.10; MISS
scale_factor = 0.70; image = 00107; x = 1314; y = 397; confidence = 0.09; MISS
scale_factor = 0.70; image = 00107; x =   98; y = 557; confidence = 0.49; MISS
scale_factor = 0.70; image = 00107; x =  305; y = 456; confidence = 0.58; MISS
scale_factor = 0.70; image = 00107; x =  393; y = 443; confidence = 0.14; MISS
scale_factor = 0.70; image = 00107; x =  572; y = 572; confidence = 0.00; MISS
scale_factor = 0.70; image = 00107; x =  830; y = 502; confidence = 0.02; MISS
scale_factor = 0.70; image = 00107; x =  861; y = 579; confidence = 0.16; MISS
scale_factor = 0.70; image = 00107; x =  979; y = 525; confidence = 0.45; MISS
scale_factor = 0.70; image = 00107; x = 1079; y = 546; confidence = 0.26; MISS
scale_factor = 0.70; image = 00107; x = 1280; y = 582; confidence = 0.20; MISS
scale_factor = 0.70; image = 00107; x =   50; y = 615; confidence = 0.49; MISS
scale_factor = 0.70; image = 00107; x =  267; y = 800; confidence = 0.00; MISS
scale_factor = 0.70; image = 00107; x =  410; y = 800; confidence = 0.00; MISS
scale_factor = 0.70; image = 00107; x =  553; y = 800; confidence = 0.00; MISS
scale_factor = 0.70; image = 00107; x =  842; y = 715; confidence = 0.19; MISS
scale_factor = 0.70; image = 00107; x =  858; y = 720; confidence = 0.26; MISS
scale_factor = 0.70; image = 00107; x =  971; y = 730; confidence = 0.35; MISS
scale_factor = 0.70; image = 00107; x = 1068; y = 706; confidence = 0.23; MISS
scale_factor = 0.70; image = 00107; x = 1294; y = 730; confidence = 0.06; MISS
### Current Image = 00101; Traffic signs searched =    7; Traffic signs found =    7; Best confidence = 0.908435; Percentage found = 100.00; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00129.ppm
scale_factor = 0.70; image = 00133; x =  163; y =  63; confidence = 0.70; MISS
scale_factor = 0.70; image = 00133; x =  227; y =  90; confidence = 0.50; MISS
scale_factor = 0.70; image = 00133; x =  442; y = 168; confidence = 0.18; MISS
scale_factor = 0.70; image = 00133; x =  562; y = 179; confidence = 0.36; MISS
scale_factor = 0.70; image = 00133; x =  658; y = 225; confidence = 0.44; MISS
scale_factor = 0.70; image = 00133; x =  884; y =  77; confidence = 0.62; MISS
scale_factor = 0.70; image = 00133; x =  978; y = 127; confidence = 0.22; MISS
scale_factor = 0.70; image = 00133; x = 1147; y = 134; confidence = 0.17; MISS
scale_factor = 0.70; image = 00133; x = 1251; y = 178; confidence = 0.57; MISS
scale_factor = 0.70; image = 00133; x =   56; y = 207; confidence = 0.59; MISS
scale_factor = 0.70; image = 00133; x =  292; y = 263; confidence = 0.33; MISS
scale_factor = 0.70; image = 00133; x =  400; y = 286; confidence = 0.35; MISS
scale_factor = 0.70; image = 00133; x =  618; y = 323; confidence = 0.49; MISS
scale_factor = 0.70; image = 00133; x =  740; y = 312; confidence = 0.37; MISS
scale_factor = 0.70; image = 00133; x =  841; y = 312; confidence = 0.43; MISS
scale_factor = 0.70; image = 00129; x =  984; y = 412; confidence = 0.70; HIT ***
scale_factor = 0.70; image = 00133; x = 1112; y = 336; confidence = 0.24; MISS
scale_factor = 0.70; image = 00133; x = 1251; y = 174; confidence = 0.60; MISS
scale_factor = 0.70; image = 00133; x =  150; y = 422; confidence = 0.23; MISS
scale_factor = 0.70; image = 00133; x =  292; y = 393; confidence = 0.37; MISS
scale_factor = 0.70; image = 00133; x =  434; y = 390; confidence = 0.42; MISS
scale_factor = 0.70; image = 00133; x =  572; y = 439; confidence = 0.24; MISS
scale_factor = 0.70; image = 00133; x =  804; y = 461; confidence = 0.52; MISS
scale_factor = 0.70; image = 00129; x =  975; y = 410; confidence = 0.67; HIT ***
scale_factor = 0.70; image = 00129; x =  976; y = 412; confidence = 0.71; HIT ***
scale_factor = 0.70; image = 00133; x = 1193; y = 452; confidence = 0.48; MISS
scale_factor = 0.70; image = 00133; x = 1285; y = 444; confidence = 0.35; MISS
scale_factor = 0.70; image = 00133; x =  138; y = 574; confidence = 0.01; MISS
scale_factor = 0.70; image = 00133; x =  386; y = 589; confidence = 0.67; MISS
scale_factor = 0.70; image = 00133; x =  383; y = 591; confidence = 0.60; MISS
scale_factor = 0.70; image = 00133; x =  516; y = 522; confidence = 0.55; MISS
scale_factor = 0.70; image = 00133; x =  737; y = 530; confidence = 0.46; MISS
scale_factor = 0.70; image = 00133; x =  852; y = 634; confidence = 0.50; MISS
scale_factor = 0.70; image = 00133; x = 1113; y = 648; confidence = 0.68; MISS
scale_factor = 0.70; image = 00133; x = 1119; y = 649; confidence = 0.57; MISS
scale_factor = 0.70; image = 00133; x = 1247; y = 556; confidence = 0.38; MISS
scale_factor = 0.70; image = 00133; x =  166; y = 655; confidence = 0.45; MISS
scale_factor = 0.70; image = 00133; x =  254; y = 685; confidence = 0.24; MISS
scale_factor = 0.70; image = 00133; x =  394; y = 590; confidence = 0.44; MISS
scale_factor = 0.70; image = 00133; x =  668; y = 764; confidence = 0.38; MISS
scale_factor = 0.70; image = 00133; x =  807; y = 778; confidence = 0.71; MISS
scale_factor = 0.70; image = 00133; x =  853; y = 727; confidence = 0.73; MISS
scale_factor = 0.70; image = 00133; x = 1056; y = 705; confidence = 0.45; MISS
scale_factor = 0.70; image = 00133; x = 1119; y = 702; confidence = 0.57; MISS
scale_factor = 0.70; image = 00133; x = 1230; y = 676; confidence = 0.36; MISS
### Current Image = 00129; Traffic signs searched =    8; Traffic signs found =    8; Best confidence = 0.708724; Percentage found = 100.00; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00171.ppm
scale_factor = 0.70; image = 00177; x =  149; y = 143; confidence = 0.26; MISS
scale_factor = 0.70; image = 00177; x =  283; y = 130; confidence = 0.27; MISS
scale_factor = 0.70; image = 00177; x =  438; y =  86; confidence = 0.45; MISS
scale_factor = 0.70; image = 00177; x =  545; y = 149; confidence = 0.07; MISS
scale_factor = 0.70; image = 00177; x =  721; y = 137; confidence = 0.03; MISS
scale_factor = 0.70; image = 00177; x =  836; y = 202; confidence = 0.60; MISS
scale_factor = 0.70; image = 00177; x = 1004; y = 123; confidence = 0.50; MISS
scale_factor = 0.70; image = 00177; x = 1149; y = 126; confidence = 0.29; MISS
scale_factor = 0.70; image = 00177; x = 1265; y = 121; confidence = 0.38; MISS
scale_factor = 0.70; image = 00177; x =  127; y = 269; confidence = 0.13; MISS
scale_factor = 0.70; image = 00177; x =  261; y = 257; confidence = 0.40; MISS
scale_factor = 0.70; image = 00177; x =  429; y = 277; confidence = 0.20; MISS
scale_factor = 0.70; image = 00177; x =  594; y = 303; confidence = 0.38; MISS
scale_factor = 0.70; image = 00177; x =  740; y = 267; confidence = 0.60; MISS
scale_factor = 0.70; image = 00171; x =  898; y = 379; confidence = 0.78; HIT ***
scale_factor = 0.70; image = 00171; x =  915; y = 379; confidence = 0.74; HIT ***
scale_factor = 0.70; image = 00177; x = 1119; y = 415; confidence = 0.12; MISS
scale_factor = 0.70; image = 00177; x = 1336; y = 348; confidence = 0.38; MISS
scale_factor = 0.70; image = 00177; x =  126; y = 449; confidence = 0.54; MISS
scale_factor = 0.70; image = 00177; x =  223; y = 407; confidence = 0.41; MISS
scale_factor = 0.70; image = 00177; x =  435; y = 372; confidence = 0.53; MISS
scale_factor = 0.70; image = 00177; x =  669; y = 434; confidence = 0.28; MISS
scale_factor = 0.70; image = 00177; x =  734; y = 445; confidence = 0.55; MISS
scale_factor = 0.70; image = 00171; x =  913; y = 441; confidence = 1.00; HIT ***
scale_factor = 0.70; image = 00171; x =  912; y = 436; confidence = 1.00; HIT ***
scale_factor = 0.70; image = 00177; x = 1125; y = 438; confidence = 0.02; MISS
scale_factor = 0.70; image = 00177; x = 1310; y = 372; confidence = 0.48; MISS
scale_factor = 0.70; image = 00177; x =  131; y = 565; confidence = 0.37; MISS
scale_factor = 0.70; image = 00177; x =  259; y = 542; confidence = 0.46; MISS
scale_factor = 0.70; image = 00177; x =  337; y = 535; confidence = 0.32; MISS
scale_factor = 0.70; image = 00177; x =  629; y = 624; confidence = 0.25; MISS
scale_factor = 0.70; image = 00177; x =  727; y = 552; confidence = 0.31; MISS
scale_factor = 0.70; image = 00171; x =  905; y = 452; confidence = 0.96; HIT ***
scale_factor = 0.70; image = 00177; x = 1001; y = 557; confidence = 0.30; MISS
scale_factor = 0.70; image = 00177; x = 1142; y = 587; confidence = 0.26; MISS
scale_factor = 0.70; image = 00177; x = 1187; y = 497; confidence = 0.28; MISS
scale_factor = 0.70; image = 00177; x =  143; y = 717; confidence = 0.07; MISS
scale_factor = 0.70; image = 00177; x =  269; y = 760; confidence = 0.41; MISS
scale_factor = 0.70; image = 00177; x =  339; y = 640; confidence = 0.33; MISS
scale_factor = 0.70; image = 00177; x =  570; y = 689; confidence = 0.33; MISS
scale_factor = 0.70; image = 00177; x =  757; y = 699; confidence = 0.44; MISS
scale_factor = 0.70; image = 00177; x =  825; y = 764; confidence = 0.41; MISS
scale_factor = 0.70; image = 00177; x =  985; y = 678; confidence = 0.49; MISS
scale_factor = 0.70; image = 00177; x = 1111; y = 710; confidence = 0.19; MISS
scale_factor = 0.70; image = 00177; x = 1268; y = 800; confidence = 0.00; MISS
### Current Image = 00171; Traffic signs searched =    9; Traffic signs found =    9; Best confidence = 1.000000; Percentage found = 100.00; HIT
### Current Image = 00171; Traffic signs searched =   10; Traffic signs found =   10; Best confidence = 0.777938; Percentage found = 100.00; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00173.ppm
scale_factor = 0.70; image = 00178; x =   88; y = 137; confidence = 0.35; MISS
scale_factor = 0.70; image = 00178; x =  243; y = 199; confidence = 0.63; MISS
scale_factor = 0.70; image = 00178; x =  481; y =  94; confidence = 0.33; MISS
scale_factor = 0.70; image = 00178; x =  621; y =  97; confidence = 0.37; MISS
scale_factor = 0.70; image = 00178; x =  770; y = 130; confidence = 0.43; MISS
scale_factor = 0.70; image = 00178; x =  870; y = 140; confidence = 0.26; MISS
scale_factor = 0.70; image = 00178; x =  946; y = 163; confidence = 0.47; MISS
scale_factor = 0.70; image = 00178; x = 1149; y = 143; confidence = 0.32; MISS
scale_factor = 0.70; image = 00178; x = 1332; y = 140; confidence = 0.42; MISS
scale_factor = 0.70; image = 00178; x =  140; y = 277; confidence = 0.10; MISS
scale_factor = 0.70; image = 00178; x =  270; y = 339; confidence = 0.46; MISS
scale_factor = 0.70; image = 00178; x =  404; y = 254; confidence = 0.35; MISS
scale_factor = 0.70; image = 00178; x =  572; y = 286; confidence = 0.36; MISS
scale_factor = 0.70; image = 00178; x =  717; y = 279; confidence = 0.19; MISS
scale_factor = 0.70; image = 00178; x =  911; y = 284; confidence = 0.51; MISS
scale_factor = 0.70; image = 00178; x =  922; y = 284; confidence = 0.56; MISS
scale_factor = 0.70; image = 00178; x = 1125; y = 189; confidence = 0.57; MISS
scale_factor = 0.70; image = 00178; x = 1313; y = 181; confidence = 0.50; MISS
scale_factor = 0.70; image = 00178; x =  153; y = 427; confidence = 0.36; MISS
scale_factor = 0.70; image = 00178; x =  296; y = 438; confidence = 0.44; MISS
scale_factor = 0.70; image = 00178; x =  445; y = 449; confidence = 0.30; MISS
scale_factor = 0.70; image = 00178; x =  493; y = 454; confidence = 0.50; MISS
scale_factor = 0.70; image = 00178; x =  750; y = 424; confidence = 0.42; MISS
scale_factor = 0.70; image = 00178; x =  928; y = 498; confidence = 0.18; MISS
scale_factor = 0.70; image = 00178; x =  985; y = 424; confidence = 0.08; MISS
scale_factor = 0.70; image = 00173; x = 1129; y = 492; confidence = 0.95; HIT ***
scale_factor = 0.70; image = 00178; x = 1212; y = 403; confidence = 0.36; MISS
scale_factor = 0.70; image = 00178; x =  149; y = 599; confidence = 0.47; MISS
scale_factor = 0.70; image = 00178; x =  203; y = 615; confidence = 0.52; MISS
scale_factor = 0.70; image = 00178; x =  502; y = 547; confidence = 0.39; MISS
scale_factor = 0.70; image = 00178; x =  618; y = 515; confidence = 0.05; MISS
scale_factor = 0.70; image = 00178; x =  744; y = 507; confidence = 0.03; MISS
scale_factor = 0.70; image = 00178; x =  858; y = 572; confidence = 0.09; MISS
scale_factor = 0.70; image = 00178; x =  926; y = 492; confidence = 0.40; MISS
scale_factor = 0.70; image = 00173; x = 1131; y = 497; confidence = 0.97; HIT ***
scale_factor = 0.70; image = 00178; x = 1260; y = 587; confidence = 0.17; MISS
scale_factor = 0.70; image = 00178; x =   77; y = 761; confidence = 0.36; MISS
scale_factor = 0.70; image = 00178; x =  292; y = 700; confidence = 0.14; MISS
scale_factor = 0.70; image = 00178; x =  336; y = 663; confidence = 0.07; MISS
scale_factor = 0.70; image = 00178; x =  553; y = 800; confidence = 0.00; MISS
scale_factor = 0.70; image = 00178; x =  696; y = 800; confidence = 0.00; MISS
scale_factor = 0.70; image = 00178; x =  890; y = 623; confidence = 0.09; MISS
scale_factor = 0.70; image = 00178; x =  939; y = 588; confidence = 0.20; MISS
scale_factor = 0.70; image = 00178; x = 1190; y = 622; confidence = 0.07; MISS
scale_factor = 0.70; image = 00178; x = 1234; y = 693; confidence = 0.08; MISS
### Current Image = 00173; Traffic signs searched =   11; Traffic signs found =   11; Best confidence = 0.967556; Percentage found = 100.00; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00175.ppm
scale_factor = 0.70; image = 00182; x =  212; y = 141; confidence = 0.18; MISS
scale_factor = 0.70; image = 00182; x =  339; y =  87; confidence = 0.35; MISS
scale_factor = 0.70; image = 00182; x =  386; y =  93; confidence = 0.43; MISS
scale_factor = 0.70; image = 00182; x =  566; y = 116; confidence = 0.26; MISS
scale_factor = 0.70; image = 00182; x =  689; y = 153; confidence = 0.41; MISS
scale_factor = 0.70; image = 00182; x =  893; y = 172; confidence = 0.67; MISS
scale_factor = 0.70; image = 00182; x =  975; y = 128; confidence = 0.62; MISS
scale_factor = 0.70; image = 00182; x = 1161; y = 148; confidence = 0.42; MISS
scale_factor = 0.70; image = 00182; x = 1302; y = 127; confidence = 0.37; MISS
scale_factor = 0.70; image = 00182; x =  143; y = 286; confidence = 0.20; MISS
scale_factor = 0.70; image = 00182; x =  293; y = 240; confidence = 0.13; MISS
scale_factor = 0.70; image = 00182; x =  417; y = 299; confidence = 0.39; MISS
scale_factor = 0.70; image = 00182; x =  578; y = 323; confidence = 0.48; MISS
scale_factor = 0.70; image = 00182; x =  693; y = 259; confidence = 0.50; MISS
scale_factor = 0.70; image = 00182; x =  852; y = 318; confidence = 0.35; MISS
scale_factor = 0.70; image = 00182; x = 1033; y = 206; confidence = 0.64; MISS
scale_factor = 0.70; image = 00182; x = 1061; y = 197; confidence = 0.64; MISS
scale_factor = 0.70; image = 00182; x = 1326; y = 293; confidence = 0.51; MISS
scale_factor = 0.70; image = 00182; x =  123; y = 445; confidence = 0.33; MISS
scale_factor = 0.70; image = 00182; x =  292; y = 429; confidence = 0.14; MISS
scale_factor = 0.70; image = 00182; x =  392; y = 438; confidence = 0.32; MISS
scale_factor = 0.70; image = 00182; x =  570; y = 406; confidence = 0.39; MISS
scale_factor = 0.70; image = 00182; x =  689; y = 479; confidence = 0.41; MISS
scale_factor = 0.70; image = 00175; x =  904; y = 417; confidence = 0.77; HIT ***
scale_factor = 0.70; image = 00175; x =  929; y = 417; confidence = 0.75; HIT ***
scale_factor = 0.70; image = 00182; x = 1161; y = 489; confidence = 0.51; MISS
scale_factor = 0.70; image = 00182; x = 1300; y = 427; confidence = 0.04; MISS
scale_factor = 0.70; image = 00182; x =  185; y = 562; confidence = 0.51; MISS
scale_factor = 0.70; image = 00182; x =  321; y = 624; confidence = 0.46; MISS
scale_factor = 0.70; image = 00182; x =  319; y = 624; confidence = 0.46; MISS
scale_factor = 0.70; image = 00182; x =  687; y = 644; confidence = 0.33; MISS
scale_factor = 0.70; image = 00182; x =  731; y = 574; confidence = 0.06; MISS
scale_factor = 0.70; image = 00182; x =  846; y = 570; confidence = 0.35; MISS
scale_factor = 0.70; image = 00182; x = 1007; y = 575; confidence = 0.45; MISS
scale_factor = 0.70; image = 00182; x = 1153; y = 649; confidence = 0.65; MISS
scale_factor = 0.70; image = 00182; x = 1299; y = 581; confidence = 0.52; MISS
scale_factor = 0.70; image = 00182; x =  120; y = 692; confidence = 0.57; MISS
scale_factor = 0.70; image = 00182; x =  279; y = 717; confidence = 0.20; MISS
scale_factor = 0.70; image = 00182; x =  323; y = 628; confidence = 0.25; MISS
scale_factor = 0.70; image = 00182; x =  679; y = 683; confidence = 0.41; MISS
scale_factor = 0.70; image = 00182; x =  744; y = 767; confidence = 0.53; MISS
scale_factor = 0.70; image = 00182; x =  848; y = 757; confidence = 0.48; MISS
scale_factor = 0.70; image = 00182; x =  994; y = 724; confidence = 0.43; MISS
scale_factor = 0.70; image = 00182; x = 1154; y = 713; confidence = 0.45; MISS
scale_factor = 0.70; image = 00182; x = 1261; y = 646; confidence = 0.44; MISS
### Current Image = 00175; Traffic signs searched =   12; Traffic signs found =   12; Best confidence = 0.771449; Percentage found = 100.00; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00224.ppm
scale_factor = 0.70; image = 00230; x =  175; y =  80; confidence = 0.41; MISS
scale_factor = 0.70; image = 00230; x =  279; y = 149; confidence = 0.24; MISS
scale_factor = 0.70; image = 00230; x =  518; y =  64; confidence = 0.55; MISS
scale_factor = 0.70; image = 00230; x =  649; y = 143; confidence = 0.42; MISS
scale_factor = 0.70; image = 00230; x =  734; y = 149; confidence = 0.28; MISS
scale_factor = 0.70; image = 00230; x =  880; y = 218; confidence = 0.73; MISS
scale_factor = 0.70; image = 00230; x = 1018; y = 152; confidence = 0.46; MISS
scale_factor = 0.70; image = 00230; x = 1156; y = 128; confidence = 0.56; MISS
scale_factor = 0.70; image = 00230; x = 1300; y = 173; confidence = 0.49; MISS
scale_factor = 0.70; image = 00230; x =  169; y = 319; confidence = 0.40; MISS
scale_factor = 0.70; image = 00230; x =  267; y = 291; confidence = 0.41; MISS
scale_factor = 0.70; image = 00230; x =  551; y = 302; confidence = 0.69; MISS
scale_factor = 0.70; image = 00230; x =  559; y = 303; confidence = 0.76; MISS
scale_factor = 0.70; image = 00230; x =  699; y = 281; confidence = 0.29; MISS
scale_factor = 0.70; image = 00230; x =  851; y = 240; confidence = 0.69; MISS
scale_factor = 0.70; image = 00230; x =  895; y = 206; confidence = 0.65; MISS
scale_factor = 0.70; image = 00230; x = 1104; y = 276; confidence = 0.49; MISS
scale_factor = 0.70; image = 00230; x = 1274; y = 270; confidence = 0.48; MISS
scale_factor = 0.70; image = 00230; x =  182; y = 402; confidence = 0.43; MISS
scale_factor = 0.70; image = 00230; x =  260; y = 472; confidence = 0.25; MISS
scale_factor = 0.70; image = 00230; x =  475; y = 389; confidence = 0.30; MISS
scale_factor = 0.70; image = 00230; x =  587; y = 432; confidence = 0.27; MISS
scale_factor = 0.70; image = 00230; x =  662; y = 452; confidence = 0.55; MISS
scale_factor = 0.70; image = 00224; x =  944; y = 482; confidence = 1.00; HIT ***
scale_factor = 0.70; image = 00224; x =  942; y = 488; confidence = 1.00; HIT ***
scale_factor = 0.70; image = 00224; x = 1032; y = 486; confidence = 0.53; HIT ***
scale_factor = 0.70; image = 00230; x = 1296; y = 445; confidence = 0.35; MISS
scale_factor = 0.70; image = 00230; x =   84; y = 631; confidence = 0.50; MISS
scale_factor = 0.70; image = 00230; x =  253; y = 574; confidence = 0.41; MISS
scale_factor = 0.70; image = 00230; x =  426; y = 577; confidence = 0.28; MISS
scale_factor = 0.70; image = 00230; x =  546; y = 549; confidence = 0.29; MISS
scale_factor = 0.70; image = 00230; x =  665; y = 453; confidence = 0.36; MISS
scale_factor = 0.70; image = 00224; x =  947; y = 487; confidence = 1.00; HIT ***
scale_factor = 0.70; image = 00224; x =  951; y = 486; confidence = 1.00; HIT ***
scale_factor = 0.70; image = 00224; x = 1029; y = 520; confidence = 0.61; HIT ***
scale_factor = 0.70; image = 00230; x = 1285; y = 575; confidence = 0.01; MISS
scale_factor = 0.70; image = 00230; x =  160; y = 710; confidence = 0.43; MISS
scale_factor = 0.70; image = 00230; x =  291; y = 712; confidence = 0.38; MISS
scale_factor = 0.70; image = 00230; x =  347; y = 648; confidence = 0.54; MISS
scale_factor = 0.70; image = 00230; x =  449; y = 646; confidence = 0.00; MISS
scale_factor = 0.70; image = 00230; x =  735; y = 800; confidence = 0.00; MISS
